arm,seed,tag,split,episode,start,n_valid_steps,l2_norm_all7_P,translation_l2_P,rotation_l2_P,gripper_absdiff_P,translation_mm_equiv_P,best_of_k_index_P,l2_norm_all7_G,translation_l2_G,rotation_l2_G,gripper_absdiff_G,translation_mm_equiv_G,best_of_k_index_G
control,0,best,test_seen_task,312,248,8,0.0622705571340134,0.06862077260315223,0.06449122782127831,0.0410737544298172,38.20781575873141,0,0.06010911730293806,0.06526130587680146,0.06317287891472778,0.041439324617385864,36.8024129707847,0
control,0,best,test_seen_task,314,0,8,0.031265192574110506,0.029471542490233742,0.029104922062448774,0.06499017775058746,15.67321215793743,2,0.0317938054547197,0.030623305230708504,0.029323740256468,0.06468009948730469,16.30705976342763,2
control,0,best,test_seen_task,314,125,8,0.07341945736548058,0.09455841611277765,0.057778738957102414,0.04862791299819946,59.756603726484734,1,0.07253360764754982,0.09411358478452891,0.055831741860100564,0.04844850301742554,59.39764033892865,1
control,0,best,test_seen_task,314,250,8,0.0365801708052556,0.05183080164423194,0.016787606317614105,0.04662570357322693,31.009557758439943,2,0.03599409821186887,0.050865892402315,0.016846124439150043,0.046397171914577484,30.207141054709375,2
control,0,best,test_seen_task,314,375,8,0.036848480955797874,0.0536693115634396,0.014732408358037734,0.027432531118392944,28.682137167097267,1,0.0382965140313482,0.0560588749201552,0.014453745607700706,0.027465105056762695,30.089675851122276,1
control,0,best,test_seen_task,323,0,8,0.039961655570296524,0.054981711449215404,0.02338465236192699,0.04230835288763046,26.087579745210803,1,0.03895821447585221,0.05329190375642348,0.023267165468654094,0.04255559295415878,24.68509764551738,1
control,0,best,test_seen_task,323,86,8,0.03193244773467727,0.0379733221037857,0.029161501013758237,0.028885483741760254,20.426977051949216,0,0.03242657982190592,0.03808948593461697,0.030266133229206994,0.02899014949798584,20.90927754071628,0
control,0,best,test_seen_task,323,172,8,0.04426683454867834,0.053835567279998,0.03789969400679146,0.035722337663173676,30.225932211105803,0,0.04653211938588092,0.05878607942168241,0.036799911919093785,0.03597841411828995,33.455221193851706,0
control,0,best,test_seen_task,323,258,8,0.037412601821593595,0.04236655850398231,0.03588259868710546,0.03860057145357132,24.57630560135289,2,0.03782180238448015,0.04137044867799902,0.03804574454206793,0.03838636726140976,24.059327844048465,2
control,0,best,test_seen_task,332,0,8,0.0545766026309851,0.07408485635030317,0.03629445567236086,0.03508709371089935,45.146656353822415,0,0.05020074835986056,0.06678948597800827,0.035721859343515495,0.03513301908969879,40.71478667283269,0
control,0,best,test_seen_task,332,79,8,0.056473109610356106,0.0821860343683336,0.025125372428094074,0.02443993091583252,51.46123596802237,0,0.0528042910049081,0.07558717628283551,0.027175720988997856,0.02400517463684082,47.003872824168575,0
control,0,best,test_seen_task,332,159,8,0.04056341526357938,0.0554958451542533,0.02600908058682656,0.028253674507141113,26.689196018287447,2,0.04245987193969359,0.05781385994142895,0.027884908426745684,0.028792381286621094,27.790037056074475,2
control,0,best,test_seen_task,332,238,8,0.025823632541745908,0.023291287600994227,0.02972025892739236,0.03755331039428711,12.455315467510951,2,0.026591022890782762,0.02630584776978637,0.02878227686500264,0.03725143522024155,14.61553533446764,2
control,0,best,test_seen_task,336,0,8,0.06231906940979741,0.08456189420489045,0.04148833935245617,0.041361648589372635,52.01609590652971,0,0.0624994837921556,0.08466577984265423,0.041926061246837516,0.04094595089554787,51.72955294140174,0
control,0,best,test_seen_task,336,89,8,0.03771988446178895,0.05545457935861352,0.011974625094451423,0.033667564392089844,33.70311763479091,2,0.03876851995701127,0.057232745795886254,0.011551545251462594,0.0329972505569458,34.80133760747512,2
control,0,best,test_seen_task,336,179,8,0.049328843553184266,0.06898849039669991,0.027915247367423287,0.03551927208900452,32.799178540018026,0,0.04821080826800259,0.06795238669544723,0.02581266158859363,0.035367533564567566,32.88539016579562,0
control,0,best,test_seen_task,336,268,8,0.03644524079478286,0.04094319586813514,0.03230392818149111,0.049880389124155045,23.531765313390242,2,0.03454862777185613,0.03961510071296071,0.028909057825034622,0.049756597727537155,22.248458360862625,2
control,0,best,test_seen_task,338,0,8,0.04332629189524723,0.03916507138380937,0.051228848388366784,0.043486952781677246,23.017885803869653,0,0.045220008551550665,0.03994572597829748,0.05440809892344847,0.04312320798635483,23.719110131329924,0
control,0,best,test_seen_task,338,71,8,0.035603526274048405,0.027160402378464517,0.04279274062988075,0.04512286186218262,15.2558544223987,0,0.036783113003415815,0.026659913115678415,0.04533831704098895,0.04547083377838135,14.845929876782108,0
control,0,best,test_seen_task,338,142,8,0.06221123586009775,0.08355779771729702,0.04202767137640454,0.043421726673841476,43.030577472503175,2,0.060889100431741686,0.08126013045488688,0.041952645131233875,0.04335300251841545,42.16584978852297,2
control,0,best,test_seen_task,338,213,8,0.05319306480558123,0.061381888201737636,0.05117943339097778,0.05276009440422058,35.067489632115645,1,0.05471579138501853,0.06449453581592841,0.05107079109809098,0.05261203646659851,36.268449488965345,1
control,0,best,test_seen_task,339,0,8,0.022766832668084047,0.023335772428537942,0.02091076630730007,0.03870197385549545,13.173059668091117,0,0.022454763373298152,0.024102750971666146,0.019170902006976926,0.03879125416278839,13.882427624697211,0
control,0,best,test_seen_task,339,122,8,0.02949863524445552,0.030709721082402556,0.02955738763102969,0.04259824752807617,17.270281949112125,0,0.02988356066747961,0.03111345941430839,0.02979168307019798,0.04375433921813965,17.697136874516733,0
control,0,best,test_seen_task,339,243,8,0.0532935335125672,0.06994215413743328,0.03763903259881681,0.05244465917348862,43.61633160935987,2,0.05425560485441145,0.0694748724011323,0.04140113167040483,0.052877701818943024,43.37587177222703,2
control,0,best,test_seen_task,339,365,8,0.07235718706444692,0.10052516674051035,0.04337276385348383,0.04046328365802765,52.79011524190577,2,0.0684777252978689,0.09355746607369726,0.044143890836061093,0.04124431312084198,50.51127373248272,2
control,0,best,test_seen_task,358,0,8,0.037989968141457296,0.049454463041671524,0.025345859462314903,0.04223361611366272,25.526550077682554,2,0.036809291693565546,0.04718894786754798,0.024236290714753677,0.046303264796733856,24.843503399300324,1
control,0,best,test_seen_task,358,81,8,0.052707099229455545,0.058917028903707605,0.05433128396815493,0.033871352672576904,36.6960979952972,2,0.052359727076899364,0.06046373421469342,0.051788113979314154,0.033969998359680176,37.76569616173142,2
control,0,best,test_seen_task,358,161,8,0.05816427827387658,0.08191385107049215,0.033308599182451444,0.03333070129156113,48.39713351063752,2,0.055747501670714836,0.07828913801382778,0.03233983268192722,0.03396536409854889,46.537312704147844,2
control,0,best,test_seen_task,358,242,8,0.0343826028906977,0.04390681701892095,0.018018628968053913,0.05960162729024887,24.501697062139943,0,0.03464087383568457,0.044706260443741146,0.017187252117534545,0.05967361479997635,24.795748868127234,0
control,0,best,test_seen_task,384,0,8,0.028708438141123793,0.033168921260317875,0.022858165180255303,0.05705763399600983,19.34731641249705,0,0.02780486419497631,0.03098454016002569,0.023339666602724757,0.056884780526161194,17.590106119974752,0
control,0,best,test_seen_task,384,35,8,0.03152904209215114,0.0421687237470089,0.022062216055896502,0.02177615463733673,22.4965921077643,0,0.030329178844423415,0.04023180248546772,0.02177836405916408,0.02176792174577713,21.846311736942415,0
control,0,best,test_seen_task,384,69,8,0.04349768305203832,0.05174325849306621,0.038630477593185476,0.036755263805389404,28.426009423908827,2,0.04320936175712481,0.05132421419628668,0.03849864551700261,0.03690159320831299,28.3583459154732,2
control,0,best,test_seen_task,384,104,8,0.026008968129073412,0.027903683019871374,0.02123577326534989,0.04674920439720154,16.634353640499643,2,0.02591205611471136,0.027776306425374805,0.021310818833379198,0.04631786048412323,16.4768442186248,2
control,0,best,test_seen_task,387,0,8,0.13494400193602502,0.19790510154057273,0.05677573758155271,0.03083789348602295,120.11057620628819,1,0.13088282853594985,0.19163519750189964,0.05613728773269083,0.03003685176372528,116.56575747247857,1
control,0,best,test_seen_task,387,87,8,0.028851529771092153,0.03459158814090701,0.025574870554971194,0.027912721037864685,18.834295791429916,1,0.030055114320426828,0.0358141840202781,0.027126350612609262,0.027259215712547302,19.37143612951414,1
control,0,best,test_seen_task,387,175,8,0.05305464331368167,0.07648128187766584,0.024102889228447298,0.04098888486623764,41.03910860355266,0,0.05169999795007241,0.07455208366259684,0.023452350215306016,0.039954446256160736,39.33934712939889,0
control,0,best,test_seen_task,387,262,8,0.02564189904245752,0.01762405851114657,0.03246741505888341,0.03604976832866669,8.564445936720533,2,0.02497392252602661,0.017865764268584168,0.03112842467155644,0.03589773178100586,9.064917723066001,2
control,0,best,test_seen_task,403,0,8,0.04793102570816366,0.048748576794438725,0.05317588946514878,0.03623797371983528,28.31486627382077,0,0.050972093384589766,0.05207590129454148,0.056519202017599406,0.03815664350986481,31.254230353949772,0
control,0,best,test_seen_task,403,56,8,0.0629670661737174,0.06759847840565182,0.06692320755910089,0.040290601551532745,38.74336826109453,0,0.06472442424334579,0.06912399179343978,0.06925707464929433,0.040026672184467316,39.628471630381654,0
control,0,best,test_seen_task,403,113,8,0.0879115364113427,0.09891989017891703,0.08864092852305694,0.04409337043762207,57.82205794936282,2,0.0894323354376392,0.10054966634954839,0.09030418545587299,0.04452502727508545,58.65712559250588,2
control,0,best,test_seen_task,403,169,8,0.042166994367975996,0.0515790257728376,0.03635885782415696,0.038830772042274475,28.11187345684735,0,0.042755388674305755,0.05250741872224602,0.03666776381947542,0.03825639933347702,28.960625115796404,0
control,0,best,test_seen_task,411,0,8,0.04203343111593438,0.03281213079886226,0.054390856608609574,0.033624544739723206,18.390165835364883,2,0.04257481496295294,0.04787540728396052,0.042194237191180914,0.044145599007606506,27.594016092453934,0
control,0,best,test_seen_task,411,62,8,0.028806545845041675,0.03741718548167308,0.016749873146317713,0.04594258591532707,21.800183213356146,1,0.026187584997045495,0.03363512396779074,0.014650445769431721,0.045871008187532425,19.038859616624126,1
control,0,best,test_seen_task,411,123,8,0.07279255025189207,0.0666542450151367,0.08816101619265697,0.03834846615791321,38.248813565976135,1,0.07247216822922767,0.06287999747292906,0.09023745091064725,0.0402892641723156,33.532246003873695,1
control,0,best,test_seen_task,411,185,8,0.06239345824886848,0.07304640358532016,0.05328371410855486,0.12803509831428528,41.82140197174345,2,0.06722915455697535,0.07625838401109973,0.06740166400747115,0.04070509970188141,43.22562267341897,1
control,0,best,test_seen_task,414,0,8,0.06647758981091632,0.09568719597105356,0.032760007911295554,0.026971956714987755,54.313733577127415,1,0.0666240984168696,0.09594537356702465,0.03266365324741675,0.027538388967514038,54.50791944726843,1
control,0,best,test_seen_task,414,65,8,0.07532469552208666,0.10675699162496645,0.039582645735006285,0.05813252925872803,55.73741718943406,2,0.08216861665903583,0.11802686747377238,0.039477985790917575,0.05654233694076538,60.953304490473826,2
control,0,best,test_seen_task,414,129,8,0.05448726875241659,0.07094122974109997,0.04239517669705577,0.030444741249084473,40.666254874425995,1,0.054703010987722504,0.06133250168413058,0.05227062299267746,0.06802093982696533,33.26163415636465,2
control,0,best,test_seen_task,414,194,8,0.03573247096864209,0.03185469365216182,0.04215299150001721,0.03889644145965576,18.191610574451744,2,0.03748638399185223,0.03599371307016051,0.04238656816185136,0.038819387555122375,21.22053250086913,2
control,0,best,test_seen_task,428,0,8,0.052905266276917357,0.06993026648225284,0.03369968799844435,0.08191359043121338,38.431155746110505,1,0.05484387287161445,0.0726179284639408,0.03549365147022632,0.08124446868896484,39.18460238187545,1
control,0,best,test_seen_task,428,49,8,0.054037845771427805,0.06143016728003709,0.05352432226251756,0.03619995713233948,38.73060388742982,1,0.051046610413699574,0.060580627983518806,0.04744018958338624,0.03434912487864494,38.20222396640995,1
control,0,best,test_seen_task,428,99,8,0.10599173642101234,0.14393764216839108,0.07284118075804462,0.043973445892333984,91.1897948725022,0,0.1046285291674851,0.14008055179499856,0.07569292608170447,0.043881773948669434,88.61928599061739,0
control,0,best,test_seen_task,428,148,8,0.04002200195730386,0.039638935012598096,0.042818696781974024,0.042674899101257324,22.73773266557869,1,0.04084574309058375,0.039137175981005405,0.045078488422392225,0.042386651039123535,22.184447826251596,1
control,0,best,test_seen_task,445,0,8,0.0267830022657454,0.03270008274491251,0.021689002580739136,0.03037372976541519,15.750290341701087,0,0.0282827767461343,0.03729663907792797,0.01874457499726301,0.0291197057813406,19.555761692634384,0
control,0,best,test_seen_task,445,30,8,0.04956745230503681,0.04794232464154604,0.05580250669652153,0.054380275309085846,26.423443406214247,0,0.05296107831839687,0.04996889799213979,0.06112371385187942,0.0537019819021225,28.10349753315504,0
control,0,best,test_seen_task,445,61,8,0.05240738355880916,0.0709069649620964,0.03547197491794543,0.03724408149719238,42.62738109463053,0,0.05544049564237219,0.07451682912680932,0.0388309820662868,0.03645002841949463,45.17888725549404,0
control,0,best,test_seen_task,445,91,8,0.06261182460093373,0.09007199005658359,0.027837468335350207,0.042951107025146484,44.53913386780406,2,0.06609078367424547,0.09524348156560973,0.02958274613982176,0.041813887655735016,48.41239676890761,2
control,0,best,test_seen_task,448,0,8,0.03248741338365983,0.03906336238775832,0.02589712118992003,0.04562118649482727,19.90453282302813,1,0.03218265457546504,0.038473471416006946,0.025968962912172985,0.045279912650585175,19.7676891561548,1
control,0,best,test_seen_task,448,28,8,0.024255875181684674,0.027679208768304278,0.023190341152207892,0.026640355587005615,15.876967574195751,2,0.02461254516651911,0.028233994388867072,0.023421506673035376,0.02681143581867218,15.78967155001972,2
control,0,best,test_seen_task,448,56,8,0.07233907882711231,0.07656803379954308,0.07590150395279119,0.058721303939819336,39.467004879392036,1,0.07381869882602386,0.0780657754593787,0.07764170940925166,0.058605194091796875,40.141403147906644,1
control,0,best,test_seen_task,448,84,8,0.15706356082656897,0.11560835885931897,0.03889337193906035,1.0058912481181324,60.808451785985426,2,0.15703348758611352,0.11565574028243199,0.038114701376088085,1.0060798302292824,60.70610484071786,2
control,0,best,test_seen_task,452,0,8,0.04008263210797969,0.054939693129572344,0.02464208284642811,0.026986852288246155,31.458803075566568,2,0.04329773958147483,0.05984615424437112,0.02592341639594985,0.027656681835651398,34.73528990453,2
