arm,seed,tag,split,episode,start,flow_seed,flow_loss_P,flow_loss_G,flow_delta_P_minus_G
future_exposed,1,u300,test_seen_task,605,28,1490945868,0.09417867660522461,0.09630949050188065,-0.0021308138966560364
future_exposed,1,u300,test_seen_task,605,57,789730119,0.036947011947631836,0.037187330424785614,-0.00024031847715377808
future_exposed,1,u300,test_seen_task,605,85,2033644561,0.0341888852417469,0.03404698893427849,0.0001418963074684143
future_exposed,1,u300,test_seen_task,636,0,82614666,0.17173263430595398,0.16158853471279144,0.010144099593162537
future_exposed,1,u300,test_seen_task,636,30,757617357,0.03362807258963585,0.03457498177886009,-0.0009469091892242432
future_exposed,1,u300,test_seen_task,636,59,1010709480,0.031690724194049835,0.03261039778590202,-0.0009196735918521881
future_exposed,1,u300,test_seen_task,636,89,1113460555,0.031968362629413605,0.03245482221245766,-0.0004864595830440521
future_exposed,1,u300,test_seen_task,637,0,2129992884,0.030921095982193947,0.03223760798573494,-0.0013165120035409927
future_exposed,1,u300,test_seen_task,637,30,858035358,0.02846044860780239,0.028572361916303635,-0.00011191330850124359
future_exposed,1,u300,test_seen_task,637,61,159965080,0.03045227751135826,0.030578535050153732,-0.0001262575387954712
future_exposed,1,u300,test_seen_task,637,91,1996657639,0.11064855754375458,0.1119082123041153,-0.0012596547603607178
future_exposed,1,u300,test_seen_task,638,0,1500551025,0.06369568407535553,0.0570029690861702,0.006692714989185333
future_exposed,1,u300,test_seen_task,638,29,557225158,0.058769386261701584,0.05980920046567917,-0.0010398142039775848
future_exposed,1,u300,test_seen_task,638,59,198789673,0.019179536029696465,0.019547292962670326,-0.0003677569329738617
future_exposed,1,u300,test_seen_task,638,88,303721988,0.018274648115038872,0.018172236159443855,0.00010241195559501648
future_exposed,1,u300,test_seen_task,645,0,1045211922,0.09132031351327896,0.09181658178567886,-0.0004962682723999023
future_exposed,1,u300,test_seen_task,645,27,810365706,0.088828444480896,0.08957905322313309,-0.0007506087422370911
future_exposed,1,u300,test_seen_task,645,55,1402744365,0.08636096864938736,0.08870477974414825,-0.0023438110947608948
future_exposed,1,u300,test_seen_task,645,82,752760280,0.05152911692857742,0.052464939653873444,-0.0009358227252960205
future_exposed,1,u300,test_seen_task,655,0,986300611,0.03402615711092949,0.031152190640568733,0.002873966470360756
future_exposed,1,u300,test_seen_task,655,26,1415667125,0.0333845317363739,0.03357356786727905,-0.00018903613090515137
future_exposed,1,u300,test_seen_task,655,53,1611741184,0.02086273394525051,0.02125299908220768,-0.0003902651369571686
future_exposed,1,u300,test_seen_task,655,79,1114042357,0.06975257396697998,0.07300226390361786,-0.0032496899366378784
future_exposed,1,u300,test_seen_task,658,0,186378279,0.018461531028151512,0.018464693799614906,-3.162771463394165e-06
future_exposed,1,u300,test_seen_task,658,26,1956616368,0.0304421279579401,0.03084663674235344,-0.0004045087844133377
future_exposed,1,u300,test_seen_task,658,52,1853732934,0.06207961216568947,0.06187308579683304,0.00020652636885643005
future_exposed,1,u300,test_seen_task,658,78,2084452759,0.017996609210968018,0.018139218911528587,-0.00014260970056056976
future_exposed,1,u300,test_seen_task,688,0,1527495976,0.021543221548199654,0.021449055522680283,9.416602551937103e-05
future_exposed,1,u300,test_seen_task,688,35,1889635878,0.05034322664141655,0.049511801451444626,0.0008314251899719238
future_exposed,1,u300,test_seen_task,688,71,1428691398,0.012792489491403103,0.01386539451777935,-0.0010729050263762474
future_exposed,1,u300,test_seen_task,688,106,2029846290,0.014511837624013424,0.014842578209936619,-0.0003307405859231949
future_exposed,1,u300,test_seen_task,690,0,1210740805,0.059007663279771805,0.060670822858810425,-0.00166315957903862
future_exposed,1,u300,test_seen_task,690,30,673560822,0.01873747445642948,0.01907399855554104,-0.000336524099111557
future_exposed,1,u300,test_seen_task,690,61,401981458,0.02191033586859703,0.019469942897558212,0.0024403929710388184
future_exposed,1,u300,test_seen_task,690,91,410426105,0.030220558866858482,0.028891533613204956,0.0013290252536535263
future_exposed,1,u300,test_seen_task,701,0,1858360570,0.01882977783679962,0.01778928004205227,0.0010404977947473526
future_exposed,1,u300,test_seen_task,701,63,1254614344,0.064481720328331,0.059150125831365585,0.005331594496965408
future_exposed,1,u300,test_seen_task,701,127,373354364,0.04562927037477493,0.04537440091371536,0.0002548694610595703
future_exposed,1,u300,test_seen_task,701,190,1248731503,0.047236643731594086,0.04618757218122482,0.0010490715503692627
future_exposed,1,u300,test_seen_task,718,0,97425759,0.05476463586091995,0.05357838422060013,0.0011862516403198242
future_exposed,1,u300,test_seen_task,718,28,986707470,0.036189038306474686,0.03315266966819763,0.003036368638277054
future_exposed,1,u300,test_seen_task,718,57,335514825,0.021754732355475426,0.02224690653383732,-0.0004921741783618927
future_exposed,1,u300,test_seen_task,718,85,1248426709,0.010231648571789265,0.010577862150967121,-0.00034621357917785645
future_exposed,1,u300,test_seen_task,739,0,1562245834,0.03146382421255112,0.03191130980849266,-0.0004474855959415436
future_exposed,1,u300,test_seen_task,739,49,1618417386,0.011766712181270123,0.011670312844216824,9.639933705329895e-05
future_exposed,1,u300,test_seen_task,739,98,921299452,0.027602097019553185,0.02696456015110016,0.0006375368684530258
future_exposed,1,u300,test_seen_task,739,147,1849266230,0.012904437258839607,0.012967604212462902,-6.316695362329483e-05
future_exposed,1,u300,test_seen_task,744,0,754832836,0.009502134285867214,0.010081104002892971,-0.0005789697170257568
future_exposed,1,u300,test_seen_task,744,46,1348206323,0.018136845901608467,0.018620410934090614,-0.0004835650324821472
future_exposed,1,u300,test_seen_task,744,92,1028386356,0.019654879346489906,0.018829843029379845,0.0008250363171100616
future_exposed,1,u300,test_seen_task,744,138,952958311,0.01957440748810768,0.02007162570953369,-0.0004972182214260101
future_exposed,1,u300,test_seen_task,757,0,1984482390,0.02959306724369526,0.02884182706475258,0.0007512401789426804
future_exposed,1,u300,test_seen_task,757,47,1757451358,0.017374787479639053,0.016903145238757133,0.00047164224088191986
future_exposed,1,u300,test_seen_task,757,93,1869149612,0.02062063105404377,0.020775923505425453,-0.00015529245138168335
future_exposed,1,u300,test_seen_task,757,140,596811514,0.04077961668372154,0.04147794842720032,-0.000698331743478775
future_exposed,1,u300,test_seen_task,758,0,382329751,0.016274359077215195,0.016582723706960678,-0.0003083646297454834
future_exposed,1,u300,test_seen_task,758,67,896518947,0.02735324762761593,0.02859027311205864,-0.0012370254844427109
future_exposed,1,u300,test_seen_task,758,134,1013175225,0.03150365874171257,0.03262019902467728,-0.0011165402829647064
future_exposed,1,u300,test_seen_task,758,201,862417496,0.013217831030488014,0.013282579369843006,-6.474833935499191e-05
future_exposed,1,u300,test_seen_task,763,0,1279341819,0.03518858924508095,0.03741025924682617,-0.002221670001745224
future_exposed,1,u300,test_seen_task,763,31,1370619876,0.11374630033969879,0.11512341350317001,-0.001377113163471222
future_exposed,1,u300,test_seen_task,763,63,565113147,0.058290548622608185,0.05811262130737305,0.00017792731523513794
future_exposed,1,u300,test_seen_task,763,94,1123366291,0.014724336564540863,0.015300525352358818,-0.000576188787817955
future_exposed,1,u300,test_seen_task,777,0,1939897148,0.019370002672076225,0.021959224715828896,-0.0025892220437526703
future_exposed,1,u300,test_seen_task,777,29,76766987,0.02302468940615654,0.023105284199118614,-8.059479296207428e-05
future_exposed,1,u300,test_seen_task,777,58,406688202,0.026338156312704086,0.026414258405566216,-7.610209286212921e-05
future_exposed,1,u300,test_seen_task,777,87,58732155,0.013532029464840889,0.014034183695912361,-0.0005021542310714722
future_exposed,1,u300,test_seen_task,794,0,1411241329,0.02811242826282978,0.02918899431824684,-0.0010765660554170609
future_exposed,1,u300,test_seen_task,794,33,1701238750,0.025159630924463272,0.024618444964289665,0.0005411859601736069
future_exposed,1,u300,test_seen_task,794,67,2094094250,0.019979242235422134,0.020101269707083702,-0.00012202747166156769
future_exposed,1,u300,test_seen_task,794,100,1186994476,0.06648200750350952,0.06701818853616714,-0.0005361810326576233
future_exposed,1,u300,test_seen_task,806,0,477267813,0.019933011382818222,0.020832020789384842,-0.0008990094065666199
future_exposed,1,u300,test_seen_task,806,28,109976391,0.01816055364906788,0.017772236838936806,0.000388316810131073
future_exposed,1,u300,test_seen_task,806,56,1423833127,0.13666091859340668,0.137765571475029,-0.0011046528816223145
future_exposed,1,u300,test_seen_task,806,84,318432117,0.22068201005458832,0.22063054144382477,5.1468610763549805e-05
future_exposed,1,u300,test_seen_task,807,0,195686219,0.019832739606499672,0.020014826208353043,-0.00018208660185337067
future_exposed,1,u300,test_seen_task,807,45,1767553824,0.027971701696515083,0.028520001098513603,-0.0005482994019985199
future_exposed,1,u300,test_seen_task,807,90,1023683528,0.012950942851603031,0.0129364263266325,1.4516524970531464e-05
future_exposed,1,u300,test_seen_task,807,135,1261819994,0.022334609180688858,0.022366678342223167,-3.206916153430939e-05
future_exposed,1,u300,test_seen_task,813,0,130977013,0.02740705944597721,0.026346789672970772,0.0010602697730064392
future_exposed,1,u300,test_seen_task,813,49,1486436207,0.06899364292621613,0.06789156049489975,0.0011020824313163757
future_exposed,1,u300,test_seen_task,813,98,1716906279,0.01586236245930195,0.01515124924480915,0.0007111132144927979
future_exposed,1,u300,test_seen_task,813,147,757679996,0.015993213281035423,0.0157486442476511,0.0002445690333843231
future_exposed,1,u300,test_seen_task,820,0,150652063,0.07230719178915024,0.07321309298276901,-0.0009059011936187744
future_exposed,1,u300,test_seen_task,820,48,1848757905,0.029820634052157402,0.02899853326380253,0.0008221007883548737
future_exposed,1,u300,test_seen_task,820,95,17788465,0.011601606383919716,0.01151981856673956,8.178781718015671e-05
future_exposed,1,u300,test_seen_task,820,143,2595802,0.014809736981987953,0.014699832536280155,0.000109904445707798
future_exposed,1,u300,test_seen_task,836,0,270674980,0.048421572893857956,0.048477862030267715,-5.628913640975952e-05
future_exposed,1,u300,test_seen_task,836,43,2125352521,0.018725842237472534,0.017861876636743546,0.0008639656007289886
future_exposed,1,u300,test_seen_task,836,85,2077588380,0.01072162389755249,0.010194282047450542,0.0005273418501019478
future_exposed,1,u300,test_seen_task,836,128,1799705125,0.024705370888113976,0.02379017136991024,0.0009151995182037354
future_exposed,1,u300,test_seen_task,837,0,1202713845,0.024849561974406242,0.02706952951848507,-0.002219967544078827
future_exposed,1,u300,test_seen_task,837,39,258144177,0.033576786518096924,0.03642036393284798,-0.002843577414751053
future_exposed,1,u300,test_seen_task,837,78,1046708039,0.010098145343363285,0.01034193392843008,-0.00024378858506679535
future_exposed,1,u300,test_seen_task,837,117,423323922,0.023552468046545982,0.023587113246321678,-3.46451997756958e-05
future_exposed,1,u300,test_seen_task,857,0,483146431,0.020742475986480713,0.020716873928904533,2.5602057576179504e-05
future_exposed,1,u300,test_seen_task,857,49,191158998,0.027823325246572495,0.02720949426293373,0.0006138309836387634
future_exposed,1,u300,test_seen_task,857,97,865055216,0.01139327697455883,0.011556205339729786,-0.00016292836517095566
future_exposed,1,u300,test_seen_task,857,146,1210355507,0.019043054431676865,0.018672367557883263,0.000370686873793602
future_exposed,1,u300,test_seen_task,872,0,1305761320,0.01828848011791706,0.017926285043358803,0.00036219507455825806
future_exposed,1,u300,test_seen_task,872,48,1022079500,0.014708097092807293,0.01520785503089428,-0.0004997579380869865
future_exposed,1,u300,test_seen_task,872,95,2013452688,0.01689939573407173,0.0168024692684412,9.692646563053131e-05
future_exposed,1,u300,test_seen_task,872,143,678838287,0.06335296481847763,0.06263261288404465,0.0007203519344329834
future_exposed,1,u300,test_seen_task,883,0,2056584947,0.014639724977314472,0.014385777525603771,0.000253947451710701
future_exposed,1,u300,test_seen_task,883,43,356043073,0.029304658994078636,0.030333591625094414,-0.0010289326310157776
future_exposed,1,u300,test_seen_task,883,86,1658077516,0.009021356701850891,0.009176329709589481,-0.00015497300773859024
future_exposed,1,u300,test_seen_task,883,129,1894736165,0.01001050602644682,0.009917664341628551,9.284168481826782e-05
future_exposed,1,u300,test_seen_task,886,0,613343292,0.009590056724846363,0.00963456928730011,-4.4512562453746796e-05
future_exposed,1,u300,test_seen_task,886,43,800661353,0.0221551526337862,0.023003216832876205,-0.000848064199090004
future_exposed,1,u300,test_seen_task,886,87,1362776923,0.014503002166748047,0.014652786776423454,-0.0001497846096754074
future_exposed,1,u300,test_seen_task,886,130,1918245534,0.06959301978349686,0.07075240463018417,-0.001159384846687317
future_exposed,1,u300,test_seen_task,888,0,1465478895,0.025954054668545723,0.02734464965760708,-0.0013905949890613556
future_exposed,1,u300,test_seen_task,888,38,1588141772,0.027883099392056465,0.02376451902091503,0.004118580371141434
future_exposed,1,u300,test_seen_task,888,75,651387407,0.011910215951502323,0.011698802933096886,0.00021141301840543747
future_exposed,1,u300,test_seen_task,888,113,403149769,0.041891343891620636,0.04065714403986931,0.0012341998517513275
future_exposed,1,u300,test_seen_task,889,0,1697359424,0.014748549088835716,0.015384942293167114,-0.000636393204331398
future_exposed,1,u300,test_seen_task,889,42,1791720469,0.014353577978909016,0.014297405257821083,5.617272108793259e-05
future_exposed,1,u300,test_seen_task,889,85,517437000,0.009372805245220661,0.009219972416758537,0.00015283282846212387
future_exposed,1,u300,test_seen_task,889,127,1041134905,0.009721674956381321,0.010040223598480225,-0.00031854864209890366
future_exposed,1,u300,test_seen_task,899,0,831259804,0.015147094614803791,0.015323753468692303,-0.00017665885388851166
future_exposed,1,u300,test_seen_task,899,42,1228137818,0.03408551216125488,0.03512701764702797,-0.0010415054857730865
future_exposed,1,u300,test_seen_task,899,83,1418204676,0.012414355762302876,0.012368342839181423,4.601292312145233e-05
future_exposed,1,u300,test_seen_task,899,125,1961104971,0.015106530860066414,0.014781004749238491,0.0003255261108279228
future_exposed,1,u300,test_seen_task,907,0,889487627,0.032668326050043106,0.03257334604859352,9.498000144958496e-05
future_exposed,1,u300,test_seen_task,907,49,1472129725,0.03296055272221565,0.03297394886612892,-1.3396143913269043e-05
future_exposed,1,u300,test_seen_task,907,97,199777219,0.032917264848947525,0.03321925923228264,-0.0003019943833351135
future_exposed,1,u300,test_seen_task,907,146,1093664569,0.012316207401454449,0.013027566485106945,-0.0007113590836524963
future_exposed,1,u300,test_seen_task,912,0,1026757646,0.019343536347150803,0.020514417439699173,-0.0011708810925483704
future_exposed,1,u300,test_seen_task,912,43,394796734,0.011741772294044495,0.011507784016430378,0.00023398827761411667
future_exposed,1,u300,test_seen_task,912,87,1621778232,0.013430814258754253,0.013058945536613464,0.00037186872214078903
future_exposed,1,u300,test_seen_task,912,130,969382229,0.01759631745517254,0.01720266602933407,0.00039365142583847046
future_exposed,1,u300,test_seen_task,925,0,296564580,0.019831150770187378,0.0195825956761837,0.00024855509400367737
future_exposed,1,u300,test_seen_task,925,50,236253696,0.028846975415945053,0.02799343131482601,0.0008535441011190414
future_exposed,1,u300,test_seen_task,925,99,483176915,0.04295334592461586,0.041821956634521484,0.0011313892900943756
future_exposed,1,u300,test_seen_task,925,149,2051111125,0.010286401025950909,0.010391895659267902,-0.00010549463331699371
future_exposed,1,u300,test_seen_task,934,0,1579727149,0.016819333657622337,0.016026493161916733,0.0007928404957056046
future_exposed,1,u300,test_seen_task,934,51,1469401049,0.05241643637418747,0.052250590175390244,0.00016584619879722595
future_exposed,1,u300,test_seen_task,934,101,275374355,0.02712390013039112,0.027339240536093712,-0.00021534040570259094
future_exposed,1,u300,test_seen_task,934,152,309132564,0.008490519598126411,0.008472860790789127,1.7658807337284088e-05
future_exposed,1,u300,test_seen_task,938,0,1430456715,0.0178865734487772,0.01862148754298687,-0.000734914094209671
future_exposed,1,u300,test_seen_task,938,57,1278809677,0.033044081181287766,0.03270895779132843,0.00033512338995933533
future_exposed,1,u300,test_seen_task,938,113,554311693,0.009605576284229755,0.009486055932939053,0.00011952035129070282
future_exposed,1,u300,test_seen_task,938,170,776481682,0.010967211797833443,0.010850091464817524,0.00011712033301591873
future_exposed,1,u300,test_seen_task,943,0,1841425423,0.037354011088609695,0.033721424639225006,0.0036325864493846893
future_exposed,1,u300,test_seen_task,943,41,1584555768,0.025891602039337158,0.026115473359823227,-0.00022387132048606873
future_exposed,1,u300,test_seen_task,943,82,176453863,0.007803285960108042,0.007934012450277805,-0.00013072649016976357
future_exposed,1,u300,test_seen_task,943,123,1096083546,0.010770680382847786,0.010767866857349873,2.8135254979133606e-06
future_exposed,1,u300,test_seen_task,960,0,1063792362,0.015263092704117298,0.015991434454917908,-0.0007283417508006096
future_exposed,1,u300,test_seen_task,960,53,1018184436,0.027378154918551445,0.026858361437916756,0.0005197934806346893
future_exposed,1,u300,test_seen_task,960,106,1749271257,0.022934449836611748,0.022872108966112137,6.23408704996109e-05
future_exposed,1,u300,test_seen_task,960,159,1538171303,0.010002553462982178,0.009974594227969646,2.795923501253128e-05
future_exposed,1,u300,test_seen_task,986,0,1083549936,0.06682480126619339,0.0697341039776802,-0.0029093027114868164
future_exposed,1,u300,test_seen_task,986,56,818105772,0.01389427948743105,0.013926355168223381,-3.2075680792331696e-05
future_exposed,1,u300,test_seen_task,986,113,525646195,0.011421402916312218,0.01144150085747242,-2.0097941160202026e-05
future_exposed,1,u300,test_seen_task,986,169,468781176,0.03988904133439064,0.03807063773274422,0.0018184036016464233
future_exposed,1,u300,test_seen_task,989,0,1352202216,0.014148597605526447,0.012538575567305088,0.0016100220382213593
future_exposed,1,u300,test_seen_task,989,49,1226278080,0.031901177018880844,0.03177635744214058,0.0001248195767402649
future_exposed,1,u300,test_seen_task,989,99,384945402,0.02363485097885132,0.024607008323073387,-0.0009721573442220688
future_exposed,1,u300,test_seen_task,989,148,531247143,0.021375656127929688,0.021951045840978622,-0.0005753897130489349
future_exposed,1,u300,test_seen_task,1007,0,563351730,0.01586918905377388,0.016591781750321388,-0.0007225926965475082
future_exposed,1,u300,test_seen_task,1007,39,21741374,0.010558552108705044,0.010509282350540161,4.926975816488266e-05
future_exposed,1,u300,test_seen_task,1007,78,250790172,0.021627670153975487,0.02172374725341797,-9.6077099442482e-05
future_exposed,1,u300,test_seen_task,1007,117,1153845402,0.008309734985232353,0.008051291108131409,0.0002584438771009445
future_exposed,1,u300,test_seen_task,1009,0,2029009398,0.03075471706688404,0.0307024959474802,5.222111940383911e-05
future_exposed,1,u300,test_seen_task,1009,40,950983037,0.01629452034831047,0.01640578731894493,-0.00011126697063446045
future_exposed,1,u300,test_seen_task,1009,81,596628085,0.023466750979423523,0.023558739572763443,-9.198859333992004e-05
future_exposed,1,u300,test_seen_task,1009,121,1278297269,0.01172921247780323,0.011627746745944023,0.00010146573185920715
future_exposed,1,u300,test_seen_task,1025,0,896479582,0.013167119584977627,0.013366068713366985,-0.00019894912838935852
future_exposed,1,u300,test_seen_task,1025,47,732716466,0.020620053634047508,0.02050940878689289,0.00011064484715461731
future_exposed,1,u300,test_seen_task,1025,94,836777955,0.014372548088431358,0.014477006159722805,-0.00010445807129144669
future_exposed,1,u300,test_seen_task,1025,141,1723066405,0.028565827757120132,0.02808971516788006,0.00047611258924007416
future_exposed,1,u300,test_seen_task,1044,0,405431451,0.012906220741569996,0.013603233732283115,-0.0006970129907131195
future_exposed,1,u300,test_seen_task,1044,44,281802520,0.02599821798503399,0.025726480409502983,0.00027173757553100586
future_exposed,1,u300,test_seen_task,1044,89,1584548725,0.010196291841566563,0.010335477069020271,-0.00013918522745370865
future_exposed,1,u300,test_seen_task,1044,133,950771931,0.014978913590312004,0.015587781555950642,-0.0006088679656386375
future_exposed,1,u300,test_seen_task,1061,0,1975728774,0.026927249506115913,0.02691659703850746,1.0652467608451843e-05
future_exposed,1,u300,test_seen_task,1061,44,1482675081,0.010570408776402473,0.010721201077103615,-0.00015079230070114136
future_exposed,1,u300,test_seen_task,1061,87,192297358,0.011943323537707329,0.011768177151679993,0.00017514638602733612
future_exposed,1,u300,test_seen_task,1061,131,926184273,0.011225705035030842,0.011405193246901035,-0.00017948821187019348
future_exposed,1,u300,test_seen_task,1072,0,1585270486,0.017266739159822464,0.017307206988334656,-4.046782851219177e-05
future_exposed,1,u300,test_seen_task,1072,42,258183798,0.03881315514445305,0.03993747755885124,-0.0011243224143981934
future_exposed,1,u300,test_seen_task,1072,83,1322374143,0.02225671522319317,0.021977275609970093,0.00027943961322307587
future_exposed,1,u300,test_seen_task,1072,125,1921787145,0.031495798379182816,0.029328176751732826,0.0021676216274499893
future_exposed,1,u300,test_seen_task,1075,0,853737600,0.008605117909610271,0.009020690806210041,-0.0004155728965997696
future_exposed,1,u300,test_seen_task,1075,51,11824073,0.01628783531486988,0.015633460134267807,0.0006543751806020737
future_exposed,1,u300,test_seen_task,1075,101,1734909466,0.01673492230474949,0.016516925767064095,0.0002179965376853943
future_exposed,1,u300,test_seen_task,1075,152,1685526179,0.007859902456402779,0.007792285643517971,6.761681288480759e-05
future_exposed,1,u300,test_seen_task,1083,0,1911429405,0.02670392394065857,0.02525215968489647,0.0014517642557621002
future_exposed,1,u300,test_seen_task,1083,41,1819673693,0.03578374907374382,0.0350295826792717,0.0007541663944721222
future_exposed,1,u300,test_seen_task,1083,83,1623030151,0.01092643104493618,0.010630063712596893,0.0002963673323392868
future_exposed,1,u300,test_seen_task,1083,124,1839283784,0.013297930359840393,0.013753474690020084,-0.0004555443301796913
future_exposed,1,u300,test_seen_task,1095,0,366774093,0.02144787646830082,0.02216171845793724,-0.0007138419896364212
future_exposed,1,u300,test_seen_task,1095,47,1022686617,0.02379472926259041,0.022803395986557007,0.0009913332760334015
future_exposed,1,u300,test_seen_task,1095,95,1911198926,0.015182354487478733,0.015403874218463898,-0.00022151973098516464
future_exposed,1,u300,test_seen_task,1095,142,923333063,0.01819169893860817,0.0181371308863163,5.456805229187012e-05
future_exposed,1,u300,test_seen_task,1118,0,1295769284,0.009331978857517242,0.009808977134525776,-0.0004769982770085335
future_exposed,1,u300,test_seen_task,1118,49,1850954941,0.028173062950372696,0.029365230351686478,-0.0011921674013137817
future_exposed,1,u300,test_seen_task,1118,98,948382032,0.021260062232613564,0.021515581756830215,-0.0002555195242166519
future_exposed,1,u300,test_seen_task,1118,147,1431537803,0.01893531158566475,0.01814430020749569,0.0007910113781690598
future_exposed,1,u300,test_seen_task,1119,0,507096173,0.017344297841191292,0.01813468523323536,-0.0007903873920440674
future_exposed,1,u300,test_seen_task,1119,64,1496569438,0.010240635834634304,0.010238749906420708,1.885928213596344e-06
future_exposed,1,u300,test_seen_task,1119,127,1966922733,0.014485659077763557,0.01405575405806303,0.0004299050197005272
future_exposed,1,u300,test_seen_task,1119,191,168676551,0.08247525244951248,0.08254016935825348,-6.491690874099731e-05
future_exposed,1,u300,test_seen_task,1121,0,1591013288,0.023912416771054268,0.023723449558019638,0.00018896721303462982
future_exposed,1,u300,test_seen_task,1121,53,504431432,0.01270571444183588,0.012748404406011105,-4.2689964175224304e-05
future_exposed,1,u300,test_seen_task,1121,107,1139915772,0.022708827629685402,0.023502547293901443,-0.0007937196642160416
future_exposed,1,u300,test_seen_task,1121,160,580545890,0.044799547642469406,0.044669654220342636,0.00012989342212677002
future_exposed,1,u300,test_seen_task,1125,0,1015303637,0.009728135541081429,0.009609091095626354,0.00011904444545507431
future_exposed,1,u300,test_seen_task,1125,54,923983304,0.018966583535075188,0.018744898959994316,0.00022168457508087158
future_exposed,1,u300,test_seen_task,1125,108,913750467,0.012710056267678738,0.012678073719143867,3.198254853487015e-05
future_exposed,1,u300,test_seen_task,1125,162,2124153094,0.012314415536820889,0.012686311267316341,-0.0003718957304954529
future_exposed,1,u300,test_seen_task,1126,0,895480968,0.024372834712266922,0.022769104689359665,0.001603730022907257
future_exposed,1,u300,test_seen_task,1126,41,1973732058,0.1326265037059784,0.13453784584999084,-0.0019113421440124512
future_exposed,1,u300,test_seen_task,1126,82,130703569,0.013638217933475971,0.013387656770646572,0.0002505611628293991
future_exposed,1,u300,test_seen_task,1126,123,911535653,0.009501636028289795,0.009517288766801357,-1.5652738511562347e-05
future_exposed,1,u300,test_seen_task,1132,0,1838078623,0.021865785121917725,0.021744834259152412,0.0001209508627653122
future_exposed,1,u300,test_seen_task,1132,43,1952400221,0.17298492789268494,0.17312383651733398,-0.00013890862464904785
future_exposed,1,u300,test_seen_task,1132,85,1581495997,0.012645565904676914,0.012631951831281185,1.3614073395729065e-05
future_exposed,1,u300,test_seen_task,1132,128,938278019,0.013804776594042778,0.013127944432199001,0.0006768321618437767
future_exposed,1,u300,test_seen_task,1140,0,1357992546,0.03072550520300865,0.03001399151980877,0.0007115136831998825
future_exposed,1,u300,test_seen_task,1140,51,1965327799,0.027799781411886215,0.025951972231268883,0.0018478091806173325
future_exposed,1,u300,test_seen_task,1140,103,1611164460,0.009465294890105724,0.009416240267455578,4.9054622650146484e-05
future_exposed,1,u300,test_seen_task,1140,154,1322678297,0.010085327550768852,0.009979314170777798,0.00010601337999105453
future_exposed,1,u300,test_seen_task,1141,0,2077855401,0.026812318712472916,0.02650528959929943,0.0003070291131734848
future_exposed,1,u300,test_seen_task,1141,45,79914849,0.018421782180666924,0.018714413046836853,-0.0002926308661699295
future_exposed,1,u300,test_seen_task,1141,89,1790627706,0.008323715068399906,0.008128754794597626,0.00019496027380228043
future_exposed,1,u300,test_seen_task,1141,134,1669249558,0.010126848705112934,0.010357334278523922,-0.00023048557341098785
future_exposed,1,u300,test_seen_task,1173,0,1839374415,0.023850372061133385,0.024146178737282753,-0.0002958066761493683
future_exposed,1,u300,test_seen_task,1173,45,1690870535,0.0859300047159195,0.08595136553049088,-2.1360814571380615e-05
future_exposed,1,u300,test_seen_task,1173,89,610602051,0.013938413932919502,0.0140251899138093,-8.677598088979721e-05
future_exposed,1,u300,test_seen_task,1173,134,869880040,0.02616860158741474,0.026225009933114052,-5.64083456993103e-05
future_exposed,1,u300,test_seen_task,1182,0,1449744135,0.07024502754211426,0.07091160863637924,-0.0006665810942649841
future_exposed,1,u300,test_seen_task,1182,41,997348419,0.04268129542469978,0.04281022772192955,-0.00012893229722976685
future_exposed,1,u300,test_seen_task,1182,83,2107936769,0.02350878342986107,0.023363236337900162,0.00014554709196090698
future_exposed,1,u300,test_seen_task,1182,124,1949261852,0.026259463280439377,0.026615317910909653,-0.0003558546304702759
future_exposed,1,u300,test_seen_task,1190,0,1319578257,0.016684405505657196,0.016554981470108032,0.00012942403554916382
future_exposed,1,u300,test_seen_task,1190,43,849883007,0.01315575372427702,0.013544202782213688,-0.0003884490579366684
future_exposed,1,u300,test_seen_task,1190,85,9719829,0.009261242114007473,0.00930007454007864,-3.883242607116699e-05
future_exposed,1,u300,test_seen_task,1190,128,991470268,0.013436309061944485,0.013376080431044102,6.0228630900382996e-05
future_exposed,1,u300,test_seen_task,1225,0,548164966,0.010672499425709248,0.010624689981341362,4.780944436788559e-05
future_exposed,1,u300,test_seen_task,1225,48,2024029599,0.03647669404745102,0.0372447595000267,-0.0007680654525756836
future_exposed,1,u300,test_seen_task,1225,95,712778849,0.009109756909310818,0.009113899432122707,-4.1425228118896484e-06
future_exposed,1,u300,test_seen_task,1225,143,1927886170,0.0133815361186862,0.012990553863346577,0.0003909822553396225
future_exposed,1,u300,test_seen_task,1226,0,182806304,0.019064810127019882,0.018408970907330513,0.0006558392196893692
future_exposed,1,u300,test_seen_task,1226,56,998825082,0.017248550429940224,0.017620408907532692,-0.00037185847759246826
future_exposed,1,u300,test_seen_task,1226,113,1060632165,0.012901016511023045,0.012417173944413662,0.00048384256660938263
future_exposed,1,u300,test_seen_task,1226,169,859967372,0.010304327122867107,0.010168717242777348,0.00013560988008975983
future_exposed,1,u300,test_seen_task,1228,0,1602725480,0.026108894497156143,0.02650289051234722,-0.0003939960151910782
future_exposed,1,u300,test_seen_task,1228,39,969911297,0.0372956283390522,0.037488315254449844,-0.00019268691539764404
future_exposed,1,u300,test_seen_task,1228,77,1555729568,0.015773825347423553,0.015663517639040947,0.0001103077083826065
