state_id,suite,task_id,phase,episode,D_median,G_median,U_median,cos_median,D_over_G_median,G_over_htnorm,frac_tokens_G_lt_D,sp_D_U,sp_G_U,sp_D_G,sp_cos_U,sp_absDG_U,sp_1mcos_U,pe_D_U,sp_D_U_b4a_cosperm,sp_D_U_b4b_cos0,sp_G_U_b4a,sp_D_1mcos,sp_D_relerr,sp_S_resid_iso,sp_S_resid_lin,sp_S_U,sp_S_D,sp_resid_iso_errdev,sp_D_errdev,sp_U_errdev,sp_S_errdev,sp_DS_errdev,sp_US_errdev,sp_Datt_errdev,sp_att_errdev,u_float16_rel_error
libero_object_t00_ep009_s0024_approach,libero_object,0,approach,libero_object_t0_ep9,5.589507715991601,1.9132058668323808,5.649349637870829,0.19241688723932693,2.367853316295113,0.06903656122239511,0.8515625,0.963212405584802,0.5941906042572671,0.6424660963607233,0.39557106889448385,0.4903009842069123,-0.39557106889448385,0.7526746121535566,0.9336840524147402,0.9916585603112841,0.6136737525749599,-0.5502374685282674,-0.21227755207141222,-0.05936713206683451,-0.2195367933165484,-0.03219129091325246,-0.015030613412680248,0.026283188372625315,0.13341940375371938,0.12651922636758983,0.8832899404898146,0.8898632410162508,0.9014569981689173,0.47381766422522315,0.4493512531471733,0.00045277797036990066
libero_object_t00_ep009_s0048_pre_grasp,libero_object,0,pre_grasp,libero_object_t0_ep9,5.821210326849806,1.8155166778368548,5.470798919834607,0.357387161967258,2.621983529123493,0.06551151242165366,0.8828125,0.9508118276493477,0.651873998626688,0.6352404726482033,0.3736903467612726,0.31271100366216525,-0.3736903467612726,0.830576273548736,0.942151379034104,0.9816169317921721,0.6431055447470817,-0.5690961890592813,-0.19392524032959488,0.19747582398718241,0.017709287022201876,0.0903067063401236,0.038753147173266195,0.2634541657129778,0.24639076447699704,0.3092412451361868,0.8891694323643854,0.9083299954222934,0.9227068551155871,0.4050054360265507,0.3214966239414054,0.0004021416537912643
libero_object_t00_ep009_s0064_manipulation,libero_object,0,manipulation,libero_object_t0_ep9,5.866999000001884,2.2865578245781264,5.502893250208192,0.3531034642582477,2.0135657129666997,0.08250888876847955,0.80859375,0.923594501029984,0.6672980086976424,0.662852626459144,0.41885514419775693,0.30217870222018767,-0.41885514419775693,0.6895343483108901,0.9079523346303502,0.9741652838178073,0.6746766994735638,-0.648470044632639,-0.2672236209658961,0.28085231174181735,0.06807192721446555,0.05742804417486839,-0.03955925268940261,0.32328121423666745,0.17676313229571985,0.2822871366445411,0.877695124742504,0.8904082742046234,0.9113126573586633,0.5296413653009842,0.5339880407415885,0.000393593238675934
libero_spatial_t02_ep000_s0024_approach,libero_spatial,2,approach,libero_spatial_t2_ep0,8.314980585437821,3.334645459046194,7.7798319627890455,0.35296181276000704,1.8789739710984619,0.12032842822712872,0.77734375,0.9061362726024261,0.38419832913710233,0.5805218585488671,0.21575732433051042,0.29257410162508585,-0.21575732433051042,0.6805884999244001,0.8871967269398031,0.9808215552758068,0.48674682421606774,-0.507155527580682,-0.3455353055619135,-0.1500565060654612,-0.1614042114900435,0.08820310711833372,0.16477526321812772,-0.06021615358205539,0.3069423781185626,0.24487869077592125,0.8562142366674296,0.864986266880293,0.8701276035706111,0.4439753089951934,0.21942878805218585,0.0002458079116707018
libero_spatial_t02_ep000_s0040_pre_grasp,libero_spatial,2,pre_grasp,libero_spatial_t2_ep0,6.750738860823784,2.3539254406758077,6.938594134006044,0.1833485167311666,2.158557576451199,0.08493970284791805,0.79296875,0.9303222991531243,0.36030556191348134,0.4149876974135958,0.3459844930189975,0.37726167315175096,-0.3459844930189975,0.8318982498828675,0.924685997940032,0.9574487869077593,0.4537437056534676,-0.5086711776150149,-0.17030498970016023,-0.01786593041886015,-0.048203965438315406,0.08375629434653238,0.08027223048752576,0.06189989127946899,0.24836633096818495,0.28336861982146944,0.8188637273975738,0.8293616960402839,0.8441391050583658,0.32881380178530556,0.20227740901808194,0.0004640164265947363
libero_spatial_t02_ep000_s0064_manipulation,libero_spatial,2,manipulation,libero_spatial_t2_ep0,8.41062077637235,3.836123067881343,7.5722810486708205,0.3972731506729674,1.4916443186411814,0.13842442004268787,0.7109375,0.8621995880064088,0.430777924010071,0.675298266193637,0.23985108148317694,0.3272187571526665,-0.23985108148317694,0.6736092827249586,0.874868390936141,0.9716225108720531,0.6309638933394369,-0.6030956740672923,-0.4719958800640879,-0.06770141908903639,-0.11782730601968414,0.0920190547035935,0.13878819523918517,0.060666771572442206,0.29695510986495766,0.3038195239185168,0.8285806248569467,0.8368591210803388,0.8631408789196613,0.40582441634241245,0.2493641279468986,0.00023620421624025718
libero_spatial_t02_ep001_s0016_approach,libero_spatial,2,approach,libero_spatial_t2_ep1,7.7701565947614935,4.074902486923334,7.541122262931182,0.3437673113715092,1.4912923147117945,0.14704052185459812,0.80078125,0.8914718757152666,0.41695682650492105,0.6310418574044404,0.13726038567177845,0.4815976195925841,-0.13726038567177845,0.6716922884935812,0.8490115014877546,0.9825753891050584,0.5673115987640193,-0.49256480315861756,-0.32645270656900893,-0.14991345273517967,-0.14643081940947586,0.11338621538109407,0.1916535534447242,-0.09338235294117647,0.3267466811627375,0.2624041542687114,0.8356066891737239,0.8497932879377432,0.8525384813458458,0.4431820782787823,0.2457241359578851,0.0003524986110707656
libero_spatial_t02_ep001_s0032_pre_grasp,libero_spatial,2,pre_grasp,libero_spatial_t2_ep1,7.319985907757021,2.988453571761853,7.407213960062568,0.1996927321299542,1.8255836824038336,0.10783605191242879,0.7890625,0.882408016708629,0.33872024490730146,0.5030019741359579,0.21577878233005265,0.43734550240329595,-0.21577878233005265,0.6926272276657963,0.8810676070038911,0.973078793774319,0.49756094071869994,-0.5317556935225453,-0.28512960631723505,0.04762173838406958,-0.07042300869764248,0.053750143053330285,0.0641565575646601,0.13115057793545434,0.23884112497138935,0.24281872281986724,0.7734757667658503,0.7950768196383612,0.798687485694667,0.3125958457312886,0.13149462119478142,0.0002911353314393396
libero_spatial_t02_ep001_s0056_manipulation,libero_spatial,2,manipulation,libero_spatial_t2_ep1,7.971718927660124,3.381527944170923,7.907817323326695,0.3013280072880798,1.7580356832320962,0.12202072424350724,0.71484375,0.8519104772259098,0.38534275577935456,0.5928544861524376,0.24325288967727168,0.4703114271000229,-0.24325288967727168,0.6081350866867574,0.8933616102082856,0.9723442149233235,0.5824545090409705,-0.5966318093385214,-0.3789289597161822,-0.23015278095674066,-0.2461618791485466,0.02568951705195697,0.16843528267338065,-0.11690890363927672,0.35577506294346534,0.2727669375143053,0.8227125772487983,0.8439159418631266,0.8559388590066377,0.4112110894941634,0.22364027809567408,0.0002853292425554825
libero_spatial_t02_ep002_s0016_approach,libero_spatial,2,approach,libero_spatial_t2_ep2,7.729603614516655,4.05189381441256,6.881607575934983,0.4819162212429708,1.4924075913849706,0.1462102938559767,0.8125,0.8912837605859465,0.4019355115587091,0.6274104486152438,0.04836060883497368,0.44646729800869767,-0.04836060883497368,0.6734725374327646,0.874791142137789,0.9808723392080567,0.5518990329594873,-0.4223063057907988,-0.2910455767910277,-0.23834401464866103,-0.23756795033188371,0.08006122682536049,0.20356345845731288,-0.17757782101167316,0.3250078679331655,0.22040083543144884,0.8683837834744793,0.8710553044174868,0.8779011215381094,0.43547364957656215,0.23979815175097277,0.00036153233574099443
libero_spatial_t02_ep002_s0032_pre_grasp,libero_spatial,2,pre_grasp,libero_spatial_t2_ep2,7.259411051354916,3.0041854988367844,7.242953820220556,0.30105768653414816,1.9820312287576363,0.10840485992374979,0.7265625,0.905018310826276,0.41582384412909135,0.5414332513160907,0.24071440833142596,0.44129663538567176,-0.24071440833142596,0.6649839603008731,0.880046206225681,0.954642795834287,0.5223892767223621,-0.48055118448157474,-0.31904540512703133,-0.013728112840466926,-0.11899104486152437,0.10255993934538796,0.12540054932478828,-0.03466682879377432,0.2540455481803616,0.24279368848706798,0.8138740272373541,0.8180383096818494,0.8295319295033189,0.39006995307850767,0.2190411135271229,0.0004018406281957639
libero_spatial_t02_ep002_s0056_manipulation,libero_spatial,2,manipulation,libero_spatial_t2_ep2,8.091501370003833,3.56249185880379,7.563513575714307,0.29605824950141313,1.6881502669639774,0.1285505747405062,0.75390625,0.8699902723735409,0.37123340581368736,0.5825446326390479,0.2621330682078279,0.37934810597390706,-0.2621330682078279,0.6325198858688454,0.8677178702220187,0.9785684653238728,0.49981689173723964,-0.6146572442206455,-0.3881516079194324,-0.16231760700389106,-0.19785563057907987,-0.05033188372625315,0.05017667086289769,0.0816147859922179,0.23724536507209887,0.2284060997940032,0.7985108148317693,0.8212541485465782,0.8495450904097047,0.3862346932936599,0.25555333028152893,0.00030245630725307616
libero_spatial_t02_ep003_s0016_approach,libero_spatial,2,approach,libero_spatial_t2_ep3,7.447404607402621,3.343590442287729,6.96988376901651,0.3896216196867357,1.704260039956822,0.12065183934924952,0.796875,0.9172214751659419,0.378295233463035,0.5910849164568551,0.18189373998626687,0.3322041657129778,-0.18189373998626687,0.7458472041081107,0.9013776035706111,0.9830002574959945,0.5227776665140764,-0.48542715724422064,-0.34499814030670634,-0.24172508010986496,-0.24724693865873199,0.07089937628747997,0.18461962119478142,-0.17189717326619364,0.3521887159533074,0.2619549668116274,0.8679725051499199,0.8850466353856717,0.8921828507667658,0.5332684824902724,0.295566062027924,0.0003079168152468702
libero_spatial_t02_ep003_s0032_pre_grasp,libero_spatial,2,pre_grasp,libero_spatial_t2_ep3,6.730004728377667,2.145011011089803,6.902910721685538,0.15140604506831645,2.338214605299322,0.07740123967678346,0.90625,0.9239206626230259,0.3033817807278553,0.4162515735866331,0.29565260929274434,0.43024934195468073,-0.29565260929274434,0.7640528602417168,0.9284847791256581,0.980556906614786,0.4239178015564202,-0.527907558937972,-0.12081998168917372,-0.11296993018997482,-0.23444581139848936,-0.029268711375600824,0.025278238727397574,-0.0180111295490959,0.2656900892652781,0.24075947013046464,0.7723585202563515,0.8082813572899977,0.8100738155184253,0.3649075875486381,0.18275349050125886,0.0003289515545416664
libero_spatial_t02_ep003_s0056_manipulation,libero_spatial,2,manipulation,libero_spatial_t2_ep3,7.92634843613234,3.7495512626584677,7.353076849957253,0.3754372323357944,1.4690206692872159,0.13530023443840108,0.7265625,0.8730694953078507,0.5267237926298924,0.7055426012817578,0.3109936484321355,0.3742246509498741,-0.3109936484321355,0.6803715561553024,0.8836225394827192,0.9777323186083772,0.6479421778439002,-0.6365479800869764,-0.4684402895399405,-0.19340452620737011,-0.21562714579995423,0.08338864728770885,0.18351954108491644,-0.06960617418173495,0.3591990444037537,0.3016937514305333,0.8472462233920806,0.8665634298466468,0.8831232833600366,0.47700346189059284,0.317874513618677,0.00032826401575719415
libero_spatial_t02_ep004_s0016_approach,libero_spatial,2,approach,libero_spatial_t2_ep4,7.40013137450709,3.997478752653282,7.1061668989075475,0.377776455567633,1.486862775743429,0.14424700860118297,0.78515625,0.9110344186312658,0.3769383726253147,0.5529826619363699,0.15240186541542688,0.5162243934538796,-0.15240186541542688,0.6839316495010864,0.8675526436255436,0.974252546349279,0.544876544975967,-0.45283960860608835,-0.29495021744106203,-0.12662651636530098,-0.15437600137331198,0.11819066147859922,0.17022058823529412,-0.08642566948958572,0.24323929961089494,0.19955724994277868,0.8814738784618906,0.868118419546807,0.8837455653467613,0.38473334859235525,0.2385278381780728,0.00034806137133609034
libero_spatial_t02_ep004_s0032_pre_grasp,libero_spatial,2,pre_grasp,libero_spatial_t2_ep4,7.13089510268493,2.7056546052601798,7.35681919527557,0.23217361439640316,2.074429018172798,0.0976320084191897,0.828125,0.9045555333028152,0.3708149748226139,0.5234171149004349,0.27995393682764935,0.2508711947814145,-0.27995393682764935,0.6749940379573196,0.9074995708400092,0.9740615701533532,0.5164804589150835,-0.5384963664454109,-0.31163238155184253,-0.025280384527351797,-0.07566233691920347,0.14842140650034333,0.1663745994506752,0.07904054131380178,0.347847047379263,0.34614256694895856,0.8471024547951477,0.8735773346303501,0.8771436541542688,0.39734063859006635,0.1454702162966354,0.00025386817219571567
libero_spatial_t02_ep004_s0056_manipulation,libero_spatial,2,manipulation,libero_spatial_t2_ep4,7.560857019754591,4.026018239686863,7.364654332110151,0.33942875513140597,1.4575064422503523,0.1452758315789559,0.6953125,0.8929696440833143,0.44266994735637444,0.5523417830167087,0.3523453593499657,0.4172150377660792,-0.3523453593499657,0.7124577966331441,0.87578250171664,0.9650656614785992,0.5418309395742733,-0.6144955939574274,-0.38756008239871825,-0.004117790112153811,-0.10461060883497368,0.09800226024261845,0.1155777924010071,0.14351539253833828,0.2919425211718929,0.3286678873884184,0.8114607175555046,0.8353477626459144,0.849612325474937,0.4049660963607233,0.2569144827191577,0.0003059245250584029
libero_spatial_t02_ep005_s0016_approach,libero_spatial,2,approach,libero_spatial_t2_ep5,7.865141269810864,5.372684513711047,7.713489043847055,0.4813873294512798,1.204114049315157,0.19387018491798672,0.68359375,0.874964951934081,0.4922400720988785,0.6331962405584802,0.07415598535133898,0.6323193236438545,-0.07415598535133898,0.7161499066113622,0.8339036392767224,0.9586418516823072,0.6365272373540856,-0.41116102082856487,-0.30658045319295035,-0.2992160677500572,-0.35191190775921266,-0.011557278553444725,0.13217841611352713,-0.19880765049210344,0.25806820782787826,0.1534983691920348,0.8800619420920119,0.8832062542915999,0.8959430075532159,0.45007724879835204,0.30844443808651867,0.0002789106933329303
libero_spatial_t02_ep005_s0032_pre_grasp,libero_spatial,2,pre_grasp,libero_spatial_t2_ep5,7.727816968102584,3.063649982710412,7.4991748100688085,0.2886022971276997,2.0260564621340516,0.11054953741120953,0.82421875,0.9248376344701305,0.44065146486610207,0.5539797436484322,0.1957048237582971,0.267119907301442,-0.1957048237582971,0.7410657034764208,0.9161364156557564,0.9714122224765392,0.5487397001602198,-0.42755993934538794,-0.3198558022430762,-0.1280034046692607,-0.14593227855344473,0.130576218814374,0.15972405012588692,-0.052110036621652554,0.3424932764934768,0.3315618562600137,0.855928845273518,0.8775699530785077,0.8858649004348821,0.4208729114213779,0.13370908674753948,0.00027045293584401536
libero_spatial_t02_ep005_s0056_manipulation,libero_spatial,2,manipulation,libero_spatial_t2_ep5,7.409642733479346,3.3317410303025374,7.748391124077958,0.17479163738412262,1.6427389508295067,0.12022369415243707,0.734375,0.8879348821240558,0.4549196040283818,0.5346890020599679,0.39630922407873653,0.43193737125200277,-0.39630922407873653,0.7024233417373035,0.8912923437857634,0.9675168802929732,0.5485608834973679,-0.6413674467841611,-0.35146558136873424,-0.060175383382925156,-0.12280413138017852,0.08305247196154726,0.11491187914854657,0.09762102311741817,0.3024347676813916,0.32075632295719847,0.8262953479056993,0.8452577821011673,0.8631945239185168,0.4475745307850767,0.29696583886472877,0.00030825147454341726
libero_spatial_t02_ep006_s0016_approach,libero_spatial,2,approach,libero_spatial_t2_ep6,7.539644569706876,4.168107863542443,7.1982541264354865,0.46447107077075767,1.451343743351503,0.15040348497546535,0.8046875,0.898919232089723,0.42635256923781184,0.6392724307621881,0.09321927214465553,0.3661979285877775,-0.09321927214465553,0.687220819424096,0.8512309739070726,0.9742153524834058,0.5539783131151294,-0.4375185969329366,-0.323447156099794,-0.20411135271229114,-0.20794947356374457,0.13106832227054246,0.22589122224765393,-0.13846847104600596,0.3168888761730373,0.24412694552529182,0.8703357461661707,0.8666363870450904,0.8794182021057451,0.4644047550926986,0.29272216182192723,0.00033931764477970343
libero_spatial_t02_ep006_s0032_pre_grasp,libero_spatial,2,pre_grasp,libero_spatial_t2_ep6,7.215481229691848,3.249159938249049,7.48185941203604,0.23654918819814832,1.6902624659118848,0.11724380928754657,0.734375,0.8958142595559625,0.4530305848020142,0.5663874742504006,0.2418874456397345,0.48085016594186314,-0.2418874456397345,0.6981331782193501,0.8842247940032044,0.9664125085831998,0.5645692664225224,-0.5014512760357062,-0.318285076676585,-0.02963707370107576,-0.06486967841611353,0.14629992561226826,0.16236481460288396,0.03803931105516136,0.30462062256809336,0.3181556134126802,0.8315589951934081,0.8502918287937743,0.8582305733577478,0.38338721675440607,0.15475580796520944,0.00028616968413677085
libero_spatial_t02_ep006_s0056_manipulation,libero_spatial,2,manipulation,libero_spatial_t2_ep6,8.330414354154037,3.7438054708249817,7.812091482018676,0.2926935231747314,1.612495342024462,0.13509301421073472,0.7109375,0.8842884527351796,0.5008990901808195,0.6197055962462806,0.39149261844815747,0.5525320439459831,-0.39149261844815747,0.6922512388220202,0.8965424010070955,0.9759884985122453,0.6214429789425497,-0.6623598077363241,-0.3853298809796292,0.011964265278095675,-0.04115715838864729,0.1118076218814374,0.12416099221789884,0.14907086861982147,0.2999063000686656,0.3415419718471046,0.8383533131151293,0.8574738212405585,0.8818722819867246,0.45211933508812086,0.2934123941405356,0.0002512263357866587
libero_spatial_t02_ep007_s0016_approach,libero_spatial,2,approach,libero_spatial_t2_ep7,7.326818635423836,4.465075219271564,6.976439558344163,0.4926557310433488,1.381791531329899,0.16111951363620836,0.78515625,0.8891365300984206,0.36565146486610206,0.5908109693293659,0.02474178873884184,0.5182071126115816,-0.02474178873884184,0.6710309736129809,0.8582999542229343,0.9734800583657588,0.5440561341268024,-0.3932915140764477,-0.29039468413824676,-0.09940346761272602,-0.18553730830853743,0.051906900892652784,0.1220902952620737,-0.0457620450904097,0.2549224650949874,0.1926742389562829,0.8656114099336233,0.8685540169375143,0.8763461318379492,0.40497396429388877,0.26499198901350424,0.0002811522143706745
libero_spatial_t02_ep007_s0032_pre_grasp,libero_spatial,2,pre_grasp,libero_spatial_t2_ep7,7.352889243563832,2.868994060264635,7.312676172740912,0.24178934743744201,1.9983918967708354,0.10352572491815805,0.79296875,0.9061348420691233,0.3669360837720302,0.5230458915083543,0.2865780212863355,0.2626852540627146,-0.2865780212863355,0.6543208070039954,0.8889004921034561,0.9765120737010757,0.5131065461203936,-0.5680633440146486,-0.30214794575417714,-0.0927300297550927,-0.17217612726024262,0.048853427557793545,0.09937271114671549,-0.023568751430533302,0.26458142595559625,0.2361352712291142,0.8683852140077821,0.8772902838178073,0.8879777981231403,0.35600037193865874,0.1567742904554818,0.0003068335562766326
libero_spatial_t02_ep007_s0056_manipulation,libero_spatial,2,manipulation,libero_spatial_t2_ep7,7.612995639280866,3.752680080063622,7.3722930102918305,0.3013430982731533,1.5469892509377678,0.13541350949266076,0.69140625,0.8769898718242161,0.4233520256351568,0.5502102883955139,0.32827806706340124,0.47218757152666513,-0.32827806706340124,0.6599638358781823,0.8778131437399863,0.9700439173723965,0.5198808365758755,-0.6255014019226368,-0.3591017681391623,-0.013098678187228199,-0.08687843327992675,0.07697985809109636,0.11906686312657358,0.12871080338750285,0.28542858777752345,0.2978956855115587,0.8186999313344014,0.8283832112611582,0.8476553559166857,0.433550297550927,0.2806770714122225,0.00029920469328991914
libero_spatial_t02_ep008_s0016_approach,libero_spatial,2,approach,libero_spatial_t2_ep8,7.783910421525949,4.126377840412188,7.378240859227336,0.4528670318522219,1.4324461929927614,0.14889790370554404,0.76953125,0.913635128175784,0.4697678244449531,0.6376080052643626,0.1856181334401465,0.45528439002059967,-0.1856181334401465,0.7522320068770508,0.8839622911421378,0.9757367246509498,0.6046957255664912,-0.4835395685511559,-0.33582341496910045,-0.2650234607461662,-0.2721303501945525,0.1271243419546807,0.2315010585946441,-0.17751344701304647,0.34061784733348593,0.268935969329366,0.8888361181048294,0.8833199816891737,0.9014398317692836,0.4710338464179446,0.24952792401007096,0.0003422139524949438
libero_spatial_t02_ep008_s0032_pre_grasp,libero_spatial,2,pre_grasp,libero_spatial_t2_ep8,7.133043067072295,2.7184645307822377,7.251124885452728,0.27075376322523603,2.020133327416476,0.09809407910747558,0.80078125,0.92417172121767,0.3857125486381323,0.4599586575875486,0.20364642938887617,0.3608741989013504,-0.20364642938887617,0.7544053777354485,0.9254019798580911,0.9599121652552072,0.48381995307850767,-0.4105480373083085,-0.2541542687113756,0.024874113069352253,-0.11454208628976882,0.04793788624399176,0.051434109636072325,0.0672622453650721,0.303763733119707,0.32153453307393,0.8077384699015793,0.8480358777752346,0.8573994335088121,0.45358777752346074,0.24526851110093842,0.0003112673314856046
libero_spatial_t02_ep008_s0056_manipulation,libero_spatial,2,manipulation,libero_spatial_t2_ep8,8.476587329921564,3.4915701120819804,7.43149265880473,0.3739266785575109,1.6355252189927174,0.1259916937011377,0.77734375,0.8959165426871137,0.39382152666514075,0.611148861295491,0.27290999084458684,0.39505536163881894,-0.27290999084458684,0.694243283957386,0.9007503147173266,0.9828593499656672,0.5474150263218128,-0.606513218127718,-0.36419804303044173,-0.1440496967269398,-0.18385643167772947,0.015562771801327535,0.10621423666742962,-0.04479715037766079,0.2961161020828565,0.2451068608377203,0.8446025978484779,0.8601861123826963,0.874701733806363,0.38600437743190663,0.2185547322041657,0.0002585662439641678
libero_spatial_t02_ep009_s0016_approach,libero_spatial,2,approach,libero_spatial_t2_ep9,7.041617465662302,4.418723215986876,6.8077978704741025,0.4484836783043305,1.2973141913541855,0.15944707532129793,0.71875,0.8991159304188602,0.4499320496681163,0.6113047894254978,0.022475108720531014,0.6170204852368963,-0.022475108720531014,0.677327219921157,0.8773782616159305,0.9667586976424811,0.5979078450446327,-0.3511522945754177,-0.22552500572213321,-0.17207742046234836,-0.21290984779125657,0.0636415655756466,0.14834844930189975,-0.08504234378576334,0.24196755550469215,0.1917179274433509,0.8604314488441291,0.8441870279240101,0.8662165255207142,0.4386894884412909,0.33713950560769057,0.00028765890095490534
libero_spatial_t02_ep009_s0032_pre_grasp,libero_spatial,2,pre_grasp,libero_spatial_t2_ep9,7.32157186544627,2.836767048866693,7.2524519957820335,0.3542593011296028,1.9517417975454854,0.10236259673917922,0.79296875,0.898524404898146,0.32088507095445185,0.4881115529869535,0.1387631609063859,0.25913467040512705,-0.1387631609063859,0.6583746958287888,0.8861567292286564,0.9628032730601969,0.45114371137560083,-0.46015034905012586,-0.2800133039597162,-0.177168688487068,-0.22741974708171206,0.0464351110093843,0.14184524490730144,-0.07399791142137789,0.22286206797894256,0.17257381551842527,0.8878233005264362,0.8716396772716869,0.8929288738841841,0.4034254119935912,0.2633990901808194,0.00029777773982941967
libero_spatial_t02_ep009_s0056_manipulation,libero_spatial,2,manipulation,libero_spatial_t2_ep9,8.501756366756656,4.268202828801141,7.715880627732802,0.4391927847336524,1.4190667989839867,0.15401436044344727,0.68359375,0.8820217727168689,0.3872010185397116,0.5765363927672236,0.2421599622339208,0.47108319981689173,-0.2421599622339208,0.686265206342579,0.8749034390020599,0.9756866559853513,0.5275377660791943,-0.5797944323643854,-0.3907458800640879,-0.020835002288853283,-0.08166628519111925,0.07570811398489356,0.07946684023804074,0.10544604028381781,0.2819409475852598,0.3252903982604715,0.8088192378118563,0.8302636472877089,0.8462498569466698,0.4035448615243763,0.25124814030670634,0.00035899961965839646
