auroc_top_quartile,episode,log_mae,log_rmse,ndcg64,pearson,phase,predictor,spearman,split,state_id,suite,task_id,top64_precision,top64_recall
0.952880859375,libero_object_t3_ep1,,,0.8861040002608278,0.8260831847675718,manipulation,B4_linear_stats,0.9157430189974822,train,libero_object_t03_ep001_s0064_manipulation,libero_object,3,0.859375,0.859375
0.9982096354166666,libero_object_t3_ep2,0.044320332486089575,0.0606046750237802,0.9958746705985791,0.9529728363432838,approach,U_hat_mlp,0.9764963378347448,train,libero_object_t03_ep002_s0016_approach,libero_object,3,0.953125,0.953125
0.5279947916666666,libero_object_t3_ep2,,,0.5387590676570473,-0.07246890000208996,approach,B0_random,-0.02914210917830167,train,libero_object_t03_ep002_s0016_approach,libero_object,3,0.296875,0.296875
0.23136393229166666,libero_object_t3_ep2,,,0.4699325295030354,-0.44538259641838424,approach,B0x_token_index,-0.40125529297322043,train,libero_object_t03_ep002_s0016_approach,libero_object,3,0.09375,0.09375
0.8621419270833334,libero_object_t3_ep2,,,0.85782714784602,0.74609396960379,approach,B1_pred_norm_neg,0.6135893511100938,train,libero_object_t03_ep002_s0016_approach,libero_object,3,0.625,0.625
0.9737955729166666,libero_object_t3_ep2,,,0.8730504702343757,0.7260952783745124,approach,B2_change_norm,0.9413123712520027,train,libero_object_t03_ep002_s0016_approach,libero_object,3,0.859375,0.859375
0.9739583333333334,libero_object_t3_ep2,,,0.8732917153446614,0.5786467107907451,approach,B3_cos_dist,0.9415126459143969,train,libero_object_t03_ep002_s0016_approach,libero_object,3,0.859375,0.859375
0.95849609375,libero_object_t3_ep2,,,0.9045283161814981,0.8556922692100978,approach,B4_linear_stats,0.9301949816891737,train,libero_object_t03_ep002_s0016_approach,libero_object,3,0.84375,0.84375
0.9922688802083334,libero_object_t3_ep2,0.04520035885785405,0.06395945901989218,0.9941118376247079,0.9558175217212161,pre_grasp,U_hat_mlp,0.9814373998626688,train,libero_object_t03_ep002_s0040_pre_grasp,libero_object,3,0.890625,0.890625
0.4336751302083333,libero_object_t3_ep2,,,0.5417420786434325,-0.11825506972503978,pre_grasp,B0_random,-0.08211475738155184,train,libero_object_t03_ep002_s0040_pre_grasp,libero_object,3,0.171875,0.171875
0.2798665364583333,libero_object_t3_ep2,,,0.5501199804458683,-0.24421872261230296,pre_grasp,B0x_token_index,-0.2453421835660334,train,libero_object_t03_ep002_s0040_pre_grasp,libero_object,3,0.046875,0.046875
0.9169921875,libero_object_t3_ep2,,,0.8827357225073728,0.7284852171856814,pre_grasp,B1_pred_norm_neg,0.6464901865415427,train,libero_object_t03_ep002_s0040_pre_grasp,libero_object,3,0.71875,0.71875
0.964111328125,libero_object_t3_ep2,,,0.9053543425353353,0.8192427819738494,pre_grasp,B2_change_norm,0.9267974650949874,train,libero_object_t03_ep002_s0040_pre_grasp,libero_object,3,0.84375,0.84375
0.9646809895833334,libero_object_t3_ep2,,,0.9066157727122504,0.6954860412664225,pre_grasp,B3_cos_dist,0.9271472304875258,train,libero_object_t03_ep002_s0040_pre_grasp,libero_object,3,0.84375,0.84375
0.967529296875,libero_object_t3_ep2,,,0.9364373979931679,0.8817296027135928,pre_grasp,B4_linear_stats,0.9313723105973907,train,libero_object_t03_ep002_s0040_pre_grasp,libero_object,3,0.84375,0.84375
0.9943033854166666,libero_object_t3_ep2,0.04383699323754707,0.05824420770231759,0.9968569732635945,0.9611978014348844,manipulation,U_hat_mlp,0.9866094930189975,train,libero_object_t03_ep002_s0064_manipulation,libero_object,3,0.9375,0.9375
0.4583333333333333,libero_object_t3_ep2,,,0.5614497871515761,-0.06153852735628825,manipulation,B0_random,-0.050934138246738384,train,libero_object_t03_ep002_s0064_manipulation,libero_object,3,0.21875,0.21875
0.2684733072916667,libero_object_t3_ep2,,,0.5267901317026841,-0.28790173951971715,manipulation,B0x_token_index,-0.27245365072098876,train,libero_object_t03_ep002_s0064_manipulation,libero_object,3,0.0625,0.0625
