state_id,split,phase,suite,task_id,episode,predictor,spearman,pearson,top64_recall,top64_precision,ndcg64,auroc_top_quartile
libero_spatial_t07_ep005_s0016_approach,train,approach,libero_spatial,7,libero_spatial_t7_ep5,B2_change_norm,0.8959000915541314,0.6836013461075603,0.6875,0.6875,0.8658975284465323,0.8966471354166666
libero_spatial_t07_ep005_s0016_approach,train,approach,libero_spatial,7,libero_spatial_t7_ep5,B3_cos_dist,0.8960216868848707,0.5427689168376083,0.6875,0.6875,0.866421184713059,0.8966471354166666
libero_spatial_t07_ep005_s0016_approach,train,approach,libero_spatial,7,libero_spatial_t7_ep5,B4_linear_stats,0.898010128175784,0.8178202599485461,0.6875,0.6875,0.8963523369034404,0.9027506510416666
libero_spatial_t07_ep005_s0032_pre_grasp,train,pre_grasp,libero_spatial,7,libero_spatial_t7_ep5,B0_random,0.010528725108720532,-0.006194870643328791,0.234375,0.234375,0.6119060468937617,0.4705403645833333
libero_spatial_t07_ep005_s0032_pre_grasp,train,pre_grasp,libero_spatial,7,libero_spatial_t7_ep5,B0x_token_index,-0.09482719157701991,-0.03137740114046492,0.328125,0.328125,0.6776040686483641,0.53076171875
libero_spatial_t07_ep005_s0032_pre_grasp,train,pre_grasp,libero_spatial,7,libero_spatial_t7_ep5,B1_pred_norm_neg,0.3803795204852369,0.37787960231513507,0.421875,0.421875,0.7624895455332419,0.6903483072916666
libero_spatial_t07_ep005_s0032_pre_grasp,train,pre_grasp,libero_spatial,7,libero_spatial_t7_ep5,B2_change_norm,0.9470688372625314,0.9126269170857465,0.8125,0.8125,0.9479482000614033,0.9462076822916666
libero_spatial_t07_ep005_s0032_pre_grasp,train,pre_grasp,libero_spatial,7,libero_spatial_t7_ep5,B3_cos_dist,0.9468192092011902,0.8422147801122003,0.8125,0.8125,0.947508415549909,0.946044921875
libero_spatial_t07_ep005_s0032_pre_grasp,train,pre_grasp,libero_spatial,7,libero_spatial_t7_ep5,B4_linear_stats,0.9445961604486153,0.9043883465932456,0.765625,0.765625,0.9239382395574932,0.9471842447916666
libero_spatial_t07_ep005_s0064_manipulation,train,manipulation,libero_spatial,7,libero_spatial_t7_ep5,B0_random,0.0078035591668574045,-0.009190738409844473,0.203125,0.203125,0.5820421826001153,0.477294921875
libero_spatial_t07_ep005_s0064_manipulation,train,manipulation,libero_spatial,7,libero_spatial_t7_ep5,B0x_token_index,-0.346297779812314,-0.2724033802875103,0.15625,0.15625,0.555732520454577,0.3223470052083333
libero_spatial_t07_ep005_s0064_manipulation,train,manipulation,libero_spatial,7,libero_spatial_t7_ep5,B1_pred_norm_neg,0.634169718471046,0.684375816879037,0.671875,0.671875,0.8782131062802129,0.829345703125
libero_spatial_t07_ep005_s0064_manipulation,train,manipulation,libero_spatial,7,libero_spatial_t7_ep5,B2_change_norm,0.9232847905699245,0.727392280136767,0.765625,0.765625,0.8473375184794616,0.944091796875
libero_spatial_t07_ep005_s0064_manipulation,train,manipulation,libero_spatial,7,libero_spatial_t7_ep5,B3_cos_dist,0.9235258354314488,0.62122925764959,0.765625,0.765625,0.8462090117203123,0.9444173177083334
libero_spatial_t07_ep005_s0064_manipulation,train,manipulation,libero_spatial,7,libero_spatial_t7_ep5,B4_linear_stats,0.9341747253376058,0.8273017844787193,0.765625,0.765625,0.9052191241467659,0.9544270833333334
libero_object_t03_ep006_s0024_approach,val,approach,libero_object,3,libero_object_t3_ep6,B0_random,-0.10206569008926528,-0.11721780688636928,0.15625,0.15625,0.4750891986177858,0.4322916666666667
libero_object_t03_ep006_s0024_approach,val,approach,libero_object,3,libero_object_t3_ep6,B0x_token_index,-0.41864127946898605,-0.4530642536655053,0.09375,0.09375,0.46770529804557137,0.21207682291666666
libero_object_t03_ep006_s0024_approach,val,approach,libero_object,3,libero_object_t3_ep6,B1_pred_norm_neg,0.6281865129320211,0.7534972366699133,0.65625,0.65625,0.8670102363823603,0.8605143229166666
libero_object_t03_ep006_s0024_approach,val,approach,libero_object,3,libero_object_t3_ep6,B2_change_norm,0.9693164911879149,0.7962739187262513,0.90625,0.90625,0.8869064683095542,0.9853515625
libero_object_t03_ep006_s0024_approach,val,approach,libero_object,3,libero_object_t3_ep6,B3_cos_dist,0.9693844415197986,0.6558160139386688,0.90625,0.90625,0.8867864814523387,0.9852701822916666
libero_object_t03_ep006_s0024_approach,val,approach,libero_object,3,libero_object_t3_ep6,B4_linear_stats,0.971697613870451,0.8950578385661283,0.890625,0.890625,0.9356464711596778,0.983642578125
libero_object_t03_ep006_s0056_pre_grasp,val,pre_grasp,libero_object,3,libero_object_t3_ep6,B0_random,0.040602826733806364,0.04051517307409217,0.28125,0.28125,0.6369271293511743,0.5182291666666666
libero_object_t03_ep006_s0056_pre_grasp,val,pre_grasp,libero_object,3,libero_object_t3_ep6,B0x_token_index,-0.2333271343556878,-0.2528756660772307,0.109375,0.109375,0.5742225491310204,0.3241373697916667
libero_object_t03_ep006_s0056_pre_grasp,val,pre_grasp,libero_object,3,libero_object_t3_ep6,B1_pred_norm_neg,0.6684023804074158,0.7593362668235142,0.703125,0.703125,0.9174578254774722,0.9076334635416666
libero_object_t03_ep006_s0056_pre_grasp,val,pre_grasp,libero_object,3,libero_object_t3_ep6,B2_change_norm,0.9522895685511559,0.8363398305328856,0.84375,0.84375,0.9015039379583483,0.9661458333333334
libero_object_t03_ep006_s0056_pre_grasp,val,pre_grasp,libero_object,3,libero_object_t3_ep6,B3_cos_dist,0.9525878347447928,0.7113886568225286,0.84375,0.84375,0.9028918156637505,0.9664713541666666
libero_object_t03_ep006_s0056_pre_grasp,val,pre_grasp,libero_object,3,libero_object_t3_ep6,B4_linear_stats,0.9558566033417258,0.903904705739667,0.859375,0.859375,0.9135020676739057,0.9707845052083334
libero_object_t03_ep006_s0176_manipulation,val,manipulation,libero_object,3,libero_object_t3_ep6,B0_random,0.022978656443121998,0.029231766717120883,0.34375,0.34375,0.5746231083708376,0.5548502604166666
libero_object_t03_ep006_s0176_manipulation,val,manipulation,libero_object,3,libero_object_t3_ep6,B0x_token_index,-0.29589794575417716,-0.33527990085972714,0.03125,0.03125,0.45053956895239416,0.24202473958333334
libero_object_t03_ep006_s0176_manipulation,val,manipulation,libero_object,3,libero_object_t3_ep6,B1_pred_norm_neg,0.7027208743419546,0.7798542279604651,0.71875,0.71875,0.8825690716929432,0.9228515625
libero_object_t03_ep006_s0176_manipulation,val,manipulation,libero_object,3,libero_object_t3_ep6,B2_change_norm,0.9271357862211033,0.733612554399156,0.8125,0.8125,0.8386157724779643,0.9535319010416666
libero_object_t03_ep006_s0176_manipulation,val,manipulation,libero_object,3,libero_object_t3_ep6,B3_cos_dist,0.9279175726710918,0.6289984149308783,0.8125,0.8125,0.8384272970696194,0.9541015625
libero_object_t03_ep006_s0176_manipulation,val,manipulation,libero_object,3,libero_object_t3_ep6,B4_linear_stats,0.9381902323186084,0.8398569790164928,0.8125,0.8125,0.8810965661478002,0.9578450520833334
libero_object_t03_ep007_s0016_approach,val,approach,libero_object,3,libero_object_t3_ep7,B0_random,0.006234264133669032,-0.01784187583468737,0.234375,0.234375,0.5810187222518509,0.4921061197916667
libero_object_t03_ep007_s0016_approach,val,approach,libero_object,3,libero_object_t3_ep7,B0x_token_index,-0.402823157473106,-0.41740323972117066,0.078125,0.078125,0.560162022343349,0.22574869791666666
libero_object_t03_ep007_s0016_approach,val,approach,libero_object,3,libero_object_t3_ep7,B1_pred_norm_neg,0.6787716010528725,0.7320911079847432,0.703125,0.703125,0.9236947771656874,0.9178059895833334
libero_object_t03_ep007_s0016_approach,val,approach,libero_object,3,libero_object_t3_ep7,B2_change_norm,0.9471639677271687,0.7481205573159113,0.859375,0.859375,0.89914576199977,0.972900390625
libero_object_t03_ep007_s0016_approach,val,approach,libero_object,3,libero_object_t3_ep7,B3_cos_dist,0.9472769798580911,0.583195924044408,0.859375,0.859375,0.899308737329854,0.9730631510416666
libero_object_t03_ep007_s0016_approach,val,approach,libero_object,3,libero_object_t3_ep7,B4_linear_stats,0.9590445468070496,0.9074205976167234,0.875,0.875,0.9657227245853476,0.9801432291666666
libero_object_t03_ep007_s0040_pre_grasp,val,pre_grasp,libero_object,3,libero_object_t3_ep7,B0_random,0.01405785076676585,0.011604267175486965,0.28125,0.28125,0.5978030079327378,0.505126953125
libero_object_t03_ep007_s0040_pre_grasp,val,pre_grasp,libero_object,3,libero_object_t3_ep7,B0x_token_index,-0.3475709544518196,-0.324734520263638,0.03125,0.03125,0.5060116336801831,0.2644856770833333
libero_object_t03_ep007_s0040_pre_grasp,val,pre_grasp,libero_object,3,libero_object_t3_ep7,B1_pred_norm_neg,0.6580503261615931,0.7395446868572859,0.734375,0.734375,0.8965403442554788,0.92041015625
libero_object_t03_ep007_s0040_pre_grasp,val,pre_grasp,libero_object,3,libero_object_t3_ep7,B2_change_norm,0.9486231116960403,0.7372897865729233,0.859375,0.859375,0.8718747741463627,0.9666341145833334
libero_object_t03_ep007_s0040_pre_grasp,val,pre_grasp,libero_object,3,libero_object_t3_ep7,B3_cos_dist,0.9487089436942092,0.5244229919153082,0.859375,0.859375,0.8724840113527824,0.9666341145833334
libero_object_t03_ep007_s0040_pre_grasp,val,pre_grasp,libero_object,3,libero_object_t3_ep7,B4_linear_stats,0.9535834859235524,0.8870778456106022,0.875,0.875,0.9245105471142827,0.9735514322916666
libero_object_t03_ep007_s0064_manipulation,val,manipulation,libero_object,3,libero_object_t3_ep7,B0_random,-0.01443765735866331,2.0128377552606398e-05,0.234375,0.234375,0.5488929714618588,0.5174153645833334
libero_object_t03_ep007_s0064_manipulation,val,manipulation,libero_object,3,libero_object_t3_ep7,B0x_token_index,-0.23545505264362554,-0.28066786324099674,0.046875,0.046875,0.5131458276540682,0.2671712239583333
libero_object_t03_ep007_s0064_manipulation,val,manipulation,libero_object,3,libero_object_t3_ep7,B1_pred_norm_neg,0.7060332742046235,0.7646352598987137,0.71875,0.71875,0.9107918722875787,0.924560546875
libero_object_t03_ep007_s0064_manipulation,val,manipulation,libero_object,3,libero_object_t3_ep7,B2_change_norm,0.8792851625085832,0.664208458503201,0.71875,0.71875,0.8173689068714574,0.9261881510416666
libero_object_t03_ep007_s0064_manipulation,val,manipulation,libero_object,3,libero_object_t3_ep7,B3_cos_dist,0.8805898088807508,0.5256105963982148,0.71875,0.71875,0.8190598365993176,0.92724609375
libero_object_t03_ep007_s0064_manipulation,val,manipulation,libero_object,3,libero_object_t3_ep7,B4_linear_stats,0.9031722075989929,0.8446647697198632,0.75,0.75,0.9022517524451589,0.9444986979166666
libero_object_t06_ep006_s0024_approach,val,approach,libero_object,6,libero_object_t6_ep6,B0_random,0.012605859464408332,-0.007336366125896981,0.25,0.25,0.6024183983296513,0.48876953125
libero_object_t06_ep006_s0024_approach,val,approach,libero_object,6,libero_object_t6_ep6,B0x_token_index,-0.2829237239642939,-0.30867895183058935,0.125,0.125,0.5890265631082201,0.3165690104166667
libero_object_t06_ep006_s0024_approach,val,approach,libero_object,6,libero_object_t6_ep6,B1_pred_norm_neg,0.6543845845731289,0.7556109279355835,0.65625,0.65625,0.9107242910319513,0.8873697916666666
libero_object_t06_ep006_s0024_approach,val,approach,libero_object,6,libero_object_t6_ep6,B2_change_norm,0.9519662680247196,0.730630711311575,0.828125,0.828125,0.8989512543653787,0.9645182291666666
libero_object_t06_ep006_s0024_approach,val,approach,libero_object,6,libero_object_t6_ep6,B3_cos_dist,0.9521765564202335,0.5571585139359999,0.828125,0.828125,0.8990945465624667,0.9646809895833334
libero_object_t06_ep006_s0024_approach,val,approach,libero_object,6,libero_object_t6_ep6,B4_linear_stats,0.9580574788281071,0.9073945983546041,0.84375,0.84375,0.9622877511369484,0.9725748697916666
libero_object_t06_ep006_s0056_pre_grasp,val,pre_grasp,libero_object,6,libero_object_t6_ep6,B0_random,0.05342898832684825,0.06753720542150907,0.25,0.25,0.5771976588961676,0.5291341145833334
libero_object_t06_ep006_s0056_pre_grasp,val,pre_grasp,libero_object,6,libero_object_t6_ep6,B0x_token_index,-0.3145521000228885,-0.31257387503738593,0.03125,0.03125,0.5019567046879638,0.2566731770833333
libero_object_t06_ep006_s0056_pre_grasp,val,pre_grasp,libero_object,6,libero_object_t6_ep6,B1_pred_norm_neg,0.7319659819180591,0.7542881045620076,0.8125,0.8125,0.9088565683520445,0.9420572916666666
libero_object_t06_ep006_s0056_pre_grasp,val,pre_grasp,libero_object,6,libero_object_t6_ep6,B2_change_norm,0.961582312886244,0.8871813436365916,0.859375,0.859375,0.9247319572107889,0.9668782552083334
libero_object_t06_ep006_s0056_pre_grasp,val,pre_grasp,libero_object,6,libero_object_t6_ep6,B3_cos_dist,0.9618598363469901,0.7759371306280476,0.859375,0.859375,0.9250113351795282,0.9676920572916666
libero_object_t06_ep006_s0056_pre_grasp,val,pre_grasp,libero_object,6,libero_object_t6_ep6,B4_linear_stats,0.9695947299153125,0.9224225639981622,0.890625,0.890625,0.9493968397367172,0.9752604166666666
libero_object_t06_ep006_s0072_manipulation,val,manipulation,libero_object,6,libero_object_t6_ep6,B0_random,0.030570496681162736,0.050304176262780054,0.265625,0.265625,0.6082601255182377,0.5192057291666666
libero_object_t06_ep006_s0072_manipulation,val,manipulation,libero_object,6,libero_object_t6_ep6,B0x_token_index,-0.2722619592584115,-0.33046491252184496,0.109375,0.109375,0.5512679995897259,0.2645670572916667
libero_object_t06_ep006_s0072_manipulation,val,manipulation,libero_object,6,libero_object_t6_ep6,B1_pred_norm_neg,0.6847204737926299,0.7808500227251821,0.734375,0.734375,0.924924469762199,0.9010416666666666
libero_object_t06_ep006_s0072_manipulation,val,manipulation,libero_object,6,libero_object_t6_ep6,B2_change_norm,0.9243197814145113,0.6880941114124476,0.78125,0.78125,0.8709364215400565,0.9451497395833334
libero_object_t06_ep006_s0072_manipulation,val,manipulation,libero_object,6,libero_object_t6_ep6,B3_cos_dist,0.9245114728770886,0.5506923857111475,0.78125,0.78125,0.8714110266545771,0.9453125
libero_object_t06_ep006_s0072_manipulation,val,manipulation,libero_object,6,libero_object_t6_ep6,B4_linear_stats,0.9035148203250172,0.8377164697648699,0.8125,0.8125,0.9069493985457836,0.9348958333333334
libero_object_t06_ep007_s0024_approach,val,approach,libero_object,6,libero_object_t6_ep7,B0_random,0.06684023804074159,0.07333040857509518,0.28125,0.28125,0.5920420351040766,0.5409342447916666
libero_object_t06_ep007_s0024_approach,val,approach,libero_object,6,libero_object_t6_ep7,B0x_token_index,-0.3570546749828336,-0.4217919834157301,0.078125,0.078125,0.5465748316395903,0.21370442708333334
libero_object_t06_ep007_s0024_approach,val,approach,libero_object,6,libero_object_t6_ep7,B1_pred_norm_neg,0.6490336747539482,0.7667619880161134,0.734375,0.734375,0.9279330237327239,0.91015625
libero_object_t06_ep007_s0024_approach,val,approach,libero_object,6,libero_object_t6_ep7,B2_change_norm,0.9560118162050812,0.7542103229380296,0.875,0.875,0.9036334780114081,0.9756673177083334
libero_object_t06_ep007_s0024_approach,val,approach,libero_object,6,libero_object_t6_ep7,B3_cos_dist,0.9561105230029755,0.6141826688995773,0.875,0.875,0.9037435566812684,0.9759928385416666
libero_object_t06_ep007_s0024_approach,val,approach,libero_object,6,libero_object_t6_ep7,B4_linear_stats,0.958604657816434,0.8978144478649243,0.890625,0.890625,0.9497468922495633,0.9756673177083334
libero_object_t06_ep007_s0048_pre_grasp,val,pre_grasp,libero_object,6,libero_object_t6_ep7,B0_random,0.07494563973449302,0.10066128716775125,0.25,0.25,0.5418356103603948,0.5122884114583334
libero_object_t06_ep007_s0048_pre_grasp,val,pre_grasp,libero_object,6,libero_object_t6_ep7,B0x_token_index,-0.2432357232776379,-0.2661184903344669,0.078125,0.078125,0.4600716573728852,0.2821451822916667
libero_object_t06_ep007_s0048_pre_grasp,val,pre_grasp,libero_object,6,libero_object_t6_ep7,B1_pred_norm_neg,0.7230423151750973,0.7901816938397265,0.796875,0.796875,0.9064800013841127,0.9205729166666666
libero_object_t06_ep007_s0048_pre_grasp,val,pre_grasp,libero_object,6,libero_object_t6_ep7,B2_change_norm,0.9560039482719158,0.8257553542576632,0.90625,0.90625,0.8929794664996039,0.9783528645833334
libero_object_t06_ep007_s0048_pre_grasp,val,pre_grasp,libero_object,6,libero_object_t6_ep7,B3_cos_dist,0.9563379777981231,0.7176291235853077,0.90625,0.90625,0.8930538455136496,0.978759765625
libero_object_t06_ep007_s0048_pre_grasp,val,pre_grasp,libero_object,6,libero_object_t6_ep7,B4_linear_stats,0.9625164511329823,0.8739496259238375,0.875,0.875,0.8821123487234273,0.9829915364583334
libero_object_t06_ep007_s0064_manipulation,val,manipulation,libero_object,6,libero_object_t6_ep7,B0_random,0.039550669489585716,0.040504205216013105,0.3125,0.3125,0.6353861190082001,0.527099609375
libero_object_t06_ep007_s0064_manipulation,val,manipulation,libero_object,6,libero_object_t6_ep7,B0x_token_index,-0.3028188658731975,-0.3473713723089736,0.09375,0.09375,0.5738951456503861,0.24397786458333334
libero_object_t06_ep007_s0064_manipulation,val,manipulation,libero_object,6,libero_object_t6_ep7,B1_pred_norm_neg,0.7118898775463492,0.7516946738511109,0.78125,0.78125,0.9176356677022485,0.919677734375
libero_object_t06_ep007_s0064_manipulation,val,manipulation,libero_object,6,libero_object_t6_ep7,B2_change_norm,0.9317206454566263,0.6855403965537918,0.8125,0.8125,0.8794157471810645,0.953125
libero_object_t06_ep007_s0064_manipulation,val,manipulation,libero_object,6,libero_object_t6_ep7,B3_cos_dist,0.9318544003204394,0.5489198454062935,0.8125,0.8125,0.880617807448561,0.9534505208333334
libero_object_t06_ep007_s0064_manipulation,val,manipulation,libero_object,6,libero_object_t6_ep7,B4_linear_stats,0.929205767910277,0.8576085649214006,0.796875,0.796875,0.913649769229773,0.950439453125
libero_spatial_t00_ep006_s0016_approach,val,approach,libero_spatial,0,libero_spatial_t0_ep6,B0_random,-0.004237954909590295,0.0009332418153484461,0.28125,0.28125,0.5910398363013113,0.5017903645833334
libero_spatial_t00_ep006_s0016_approach,val,approach,libero_spatial,0,libero_spatial_t0_ep6,B0x_token_index,-0.3488484206912337,-0.3073412733583959,0.171875,0.171875,0.5567171042072522,0.3404947916666667
libero_spatial_t00_ep006_s0016_approach,val,approach,libero_spatial,0,libero_spatial_t0_ep6,B1_pred_norm_neg,0.5568400949874113,0.6010731907700549,0.578125,0.578125,0.8536258289838955,0.7880045572916666
libero_spatial_t00_ep006_s0016_approach,val,approach,libero_spatial,0,libero_spatial_t0_ep6,B2_change_norm,0.879504034103914,0.6635735902698849,0.6875,0.6875,0.829607155313183,0.9168294270833334
libero_spatial_t00_ep006_s0016_approach,val,approach,libero_spatial,0,libero_spatial_t0_ep6,B3_cos_dist,0.8802250228885329,0.5484309112535906,0.6875,0.6875,0.8304550074188801,0.9170735677083334
libero_spatial_t00_ep006_s0016_approach,val,approach,libero_spatial,0,libero_spatial_t0_ep6,B4_linear_stats,0.826781013962005,0.7475719710590165,0.6875,0.6875,0.8557423592453652,0.8850911458333334
libero_spatial_t00_ep006_s0032_pre_grasp,val,pre_grasp,libero_spatial,0,libero_spatial_t0_ep6,B0_random,-0.024194609750514993,-0.03781187109004932,0.265625,0.265625,0.6078615740573134,0.4986165364583333
libero_spatial_t00_ep006_s0032_pre_grasp,val,pre_grasp,libero_spatial,0,libero_spatial_t0_ep6,B0x_token_index,-0.22437771801327536,-0.17341585549694116,0.171875,0.171875,0.5661900923148531,0.4083658854166667
libero_spatial_t00_ep006_s0032_pre_grasp,val,pre_grasp,libero_spatial,0,libero_spatial_t0_ep6,B1_pred_norm_neg,0.5275992790112154,0.5850005119222744,0.546875,0.546875,0.8515928693020084,0.7399088541666666
libero_spatial_t00_ep006_s0032_pre_grasp,val,pre_grasp,libero_spatial,0,libero_spatial_t0_ep6,B2_change_norm,0.8824673838406958,0.647611871105815,0.671875,0.671875,0.8465944958844923,0.9032389322916666
libero_spatial_t00_ep006_s0032_pre_grasp,val,pre_grasp,libero_spatial,0,libero_spatial_t0_ep6,B3_cos_dist,0.8823093099107348,0.48114567884718706,0.671875,0.671875,0.8463622452856745,0.9027506510416666
libero_spatial_t00_ep006_s0032_pre_grasp,val,pre_grasp,libero_spatial,0,libero_spatial_t0_ep6,B4_linear_stats,0.8964458400091554,0.82976855943257,0.65625,0.65625,0.8938112569878883,0.9131673177083334
libero_spatial_t00_ep006_s0056_manipulation,val,manipulation,libero_spatial,0,libero_spatial_t0_ep6,B0_random,0.027911135271229116,0.03927194209268072,0.296875,0.296875,0.5590719473964714,0.5304361979166666
libero_spatial_t00_ep006_s0056_manipulation,val,manipulation,libero_spatial,0,libero_spatial_t0_ep6,B0x_token_index,-0.23802715152208742,-0.18465825097666377,0.09375,0.09375,0.497655728758404,0.3811848958333333
libero_spatial_t00_ep006_s0056_manipulation,val,manipulation,libero_spatial,0,libero_spatial_t0_ep6,B1_pred_norm_neg,0.6431277180132754,0.6973968350426252,0.6875,0.6875,0.8684470913329031,0.8660481770833334
libero_spatial_t00_ep006_s0056_manipulation,val,manipulation,libero_spatial,0,libero_spatial_t0_ep6,B2_change_norm,0.9215917544060426,0.7765214139662378,0.796875,0.796875,0.8725001253418352,0.9375813802083334
libero_spatial_t00_ep006_s0056_manipulation,val,manipulation,libero_spatial,0,libero_spatial_t0_ep6,B3_cos_dist,0.9225087262531472,0.6645474250724387,0.796875,0.796875,0.8726318648957099,0.938720703125
libero_spatial_t00_ep006_s0056_manipulation,val,manipulation,libero_spatial,0,libero_spatial_t0_ep6,B4_linear_stats,0.9321204795147631,0.8580831005312708,0.796875,0.796875,0.9127892539315053,0.947265625
libero_spatial_t00_ep007_s0024_approach,val,approach,libero_spatial,0,libero_spatial_t0_ep7,B0_random,-0.012592984664682994,-0.01798108085903285,0.1875,0.1875,0.5607922340034271,0.4774576822916667
libero_spatial_t00_ep007_s0024_approach,val,approach,libero_spatial,0,libero_spatial_t0_ep7,B0x_token_index,-0.39957084000915544,-0.337483715808124,0.125,0.125,0.5173548315509754,0.3142903645833333
libero_spatial_t00_ep007_s0024_approach,val,approach,libero_spatial,0,libero_spatial_t0_ep7,B1_pred_norm_neg,0.4815668631265736,0.6305925784524089,0.59375,0.59375,0.8837290159486457,0.7652180989583334
libero_spatial_t00_ep007_s0024_approach,val,approach,libero_spatial,0,libero_spatial_t0_ep7,B2_change_norm,0.8815468356603342,0.7029750276196618,0.625,0.625,0.8303264302811479,0.908203125
libero_spatial_t00_ep007_s0024_approach,val,approach,libero_spatial,0,libero_spatial_t0_ep7,B3_cos_dist,0.882067549782559,0.6154783138521575,0.625,0.625,0.8322074210224346,0.90869140625
libero_spatial_t00_ep007_s0024_approach,val,approach,libero_spatial,0,libero_spatial_t0_ep7,B4_linear_stats,0.8560268368047608,0.771914376888014,0.609375,0.609375,0.8603064408308434,0.881591796875
libero_spatial_t00_ep007_s0040_pre_grasp,val,pre_grasp,libero_spatial,0,libero_spatial_t0_ep7,B0_random,-0.033619678416113526,-0.011581396408206488,0.28125,0.28125,0.5568093635674396,0.5254720052083334
libero_spatial_t00_ep007_s0040_pre_grasp,val,pre_grasp,libero_spatial,0,libero_spatial_t0_ep7,B0x_token_index,-0.29482862211032274,-0.23235964182998395,0.15625,0.15625,0.5295974467897658,0.3681640625
libero_spatial_t00_ep007_s0040_pre_grasp,val,pre_grasp,libero_spatial,0,libero_spatial_t0_ep7,B1_pred_norm_neg,0.5552193007553216,0.5990965287093829,0.625,0.625,0.8406400104932326,0.7784830729166666
libero_spatial_t00_ep007_s0040_pre_grasp,val,pre_grasp,libero_spatial,0,libero_spatial_t0_ep7,B2_change_norm,0.9144862954909591,0.7173976059092486,0.71875,0.71875,0.8363157449652009,0.9361979166666666
libero_spatial_t00_ep007_s0040_pre_grasp,val,pre_grasp,libero_spatial,0,libero_spatial_t0_ep7,B3_cos_dist,0.9149691004806592,0.5883999160878496,0.71875,0.71875,0.836967039542889,0.9365234375
libero_spatial_t00_ep007_s0040_pre_grasp,val,pre_grasp,libero_spatial,0,libero_spatial_t0_ep7,B4_linear_stats,0.9201805333028152,0.8206068552766353,0.734375,0.734375,0.8713306386839416,0.9369303385416666
libero_spatial_t00_ep007_s0056_manipulation,val,manipulation,libero_spatial,0,libero_spatial_t0_ep7,B0_random,0.05546535248340581,0.061781874647028966,0.296875,0.296875,0.6172622056655491,0.5459798177083334
libero_spatial_t00_ep007_s0056_manipulation,val,manipulation,libero_spatial,0,libero_spatial_t0_ep7,B0x_token_index,-0.33827177271686887,-0.2902420136657329,0.140625,0.140625,0.5403921908822079,0.3241373697916667
libero_spatial_t00_ep007_s0056_manipulation,val,manipulation,libero_spatial,0,libero_spatial_t0_ep7,B1_pred_norm_neg,0.5694609750514992,0.6193745254122063,0.609375,0.609375,0.859104272834497,0.8070475260416666
libero_spatial_t00_ep007_s0056_manipulation,val,manipulation,libero_spatial,0,libero_spatial_t0_ep7,B2_change_norm,0.9186155298695353,0.7077931563089784,0.71875,0.71875,0.841047824463095,0.9361165364583334
libero_spatial_t00_ep007_s0056_manipulation,val,manipulation,libero_spatial,0,libero_spatial_t0_ep7,B3_cos_dist,0.9191526951247425,0.589708317241663,0.71875,0.71875,0.8410935158511675,0.9365234375
libero_spatial_t00_ep007_s0056_manipulation,val,manipulation,libero_spatial,0,libero_spatial_t0_ep7,B4_linear_stats,0.9204387445639735,0.8361766720471104,0.71875,0.71875,0.8809043828836395,0.9320475260416666
libero_spatial_t07_ep006_s0016_approach,val,approach,libero_spatial,7,libero_spatial_t7_ep6,B0_random,-0.08972018768596933,-0.06020174939648796,0.21875,0.21875,0.5811973751735993,0.465576171875
libero_spatial_t07_ep006_s0016_approach,val,approach,libero_spatial,7,libero_spatial_t7_ep6,B0x_token_index,-0.21696898603799497,-0.18482183113925577,0.3125,0.3125,0.6662682151456755,0.483154296875
libero_spatial_t07_ep006_s0016_approach,val,approach,libero_spatial,7,libero_spatial_t7_ep6,B1_pred_norm_neg,0.5050783932249943,0.5241100548541956,0.546875,0.546875,0.8235319996051889,0.798095703125
libero_spatial_t07_ep006_s0016_approach,val,approach,libero_spatial,7,libero_spatial_t7_ep6,B2_change_norm,0.9139097905699245,0.690682028666849,0.703125,0.703125,0.862721518739925,0.9169108072916666
libero_spatial_t07_ep006_s0016_approach,val,approach,libero_spatial,7,libero_spatial_t7_ep6,B3_cos_dist,0.9140535591668574,0.5354585624288684,0.703125,0.703125,0.8672216367786594,0.9171549479166666
libero_spatial_t07_ep006_s0016_approach,val,approach,libero_spatial,7,libero_spatial_t7_ep6,B4_linear_stats,0.9141372453650721,0.8446640734487767,0.6875,0.6875,0.890808997273708,0.9181315104166666
libero_spatial_t07_ep006_s0032_pre_grasp,val,pre_grasp,libero_spatial,7,libero_spatial_t7_ep6,B0_random,0.11860837720302128,0.09336598784474176,0.3125,0.3125,0.6374177619362613,0.5513509114583334
libero_spatial_t07_ep006_s0032_pre_grasp,val,pre_grasp,libero_spatial,7,libero_spatial_t7_ep6,B0x_token_index,-0.045784933623254746,-0.019611464777943628,0.375,0.375,0.717603502182194,0.56689453125
libero_spatial_t07_ep006_s0032_pre_grasp,val,pre_grasp,libero_spatial,7,libero_spatial_t7_ep6,B1_pred_norm_neg,0.3860022316319524,0.3716530366721467,0.40625,0.40625,0.7828407382623854,0.6796061197916666
libero_spatial_t07_ep006_s0032_pre_grasp,val,pre_grasp,libero_spatial,7,libero_spatial_t7_ep6,B2_change_norm,0.942546206225681,0.8777937423874345,0.828125,0.828125,0.9292402187210937,0.94970703125
libero_spatial_t07_ep006_s0032_pre_grasp,val,pre_grasp,libero_spatial,7,libero_spatial_t7_ep6,B3_cos_dist,0.9422593842984665,0.7352377070236145,0.828125,0.828125,0.9287225010322734,0.9495442708333334
